METADATA:
Experiment Seed,Subject
3114431,sub157
Time after setup,7.425369399948977
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Memory Task
Start Time,33.829728799988516
Memory Task Starting,34.55210969992913,,,,Memory Task,1,sub157,,,
Memory Prompt Shown,47.42001439991873,,,,Memory Task,1,sub157,,,
Text Input Submitted,58.49481979990378,,,,Memory Task,1,sub157,,,
Ready Check Started,62.5110581999179,,,,Memory Task,1,sub157,,,
Ready Check Ended,72.18878689990379,,,,Memory Task,1,sub157,,,
Blank Memory Recall Period Started,92.20428800000809,,,,Memory Task,1,sub157,,,
Blank Memory Recall Period Ended,93.20530489995144,,,,Memory Task,1,sub157,,,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,94.2251756999176
ESQ,102.78338329994585,,Words_start,,Experience Sampling Questions,1,sub157,,,Memory Task
ESQ,113.72073689999525,,Words_response,8.599999999999989,Experience Sampling Questions,1,sub157,,Marker Started at 3,Memory Task
ESQ,113.72126849996857,,Focus_start,,Experience Sampling Questions,1,sub157,,,Memory Task
ESQ,122.1593264999101,,Focus_response,4.200000000000001,Experience Sampling Questions,1,sub157,,Marker Started at 3,Memory Task
ESQ,122.16043889999855,,Problem_start,,Experience Sampling Questions,1,sub157,,,Memory Task
ESQ,128.31563149997965,,Problem_response,1.0,Experience Sampling Questions,1,sub157,,Marker Started at 8,Memory Task
ESQ,128.31729379994795,,Detailed_start,,Experience Sampling Questions,1,sub157,,,Memory Task
ESQ,133.6856298999628,,Detailed_response,10.0,Experience Sampling Questions,1,sub157,,Marker Started at 2,Memory Task
ESQ,133.6862559999572,,Other_start,,Experience Sampling Questions,1,sub157,,,Memory Task
ESQ,138.38863699999638,,Other_response,10.0,Experience Sampling Questions,1,sub157,,Marker Started at 4,Memory Task
ESQ,138.3902311999118,,Images_start,,Experience Sampling Questions,1,sub157,,,Memory Task
