METADATA:
Experiment Seed,Subject
6618788,subject079
Time after setup,935.8764421999999
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Two-Back Task
Start Time,1022.3129314999999
2-back Task Start,1062.0240978,,,,Two-Back Task,1,subject079,,faces,
fixation cross,1062.0505692,,,,Two-Back Task,1,subject079,,faces,
2-back Trial Start,1064.1544766,,,,Two-Back Task,1,subject079,,faces,
Choice presented,1064.1545026,,,,Two-Back Task,1,subject079,,faces,
Choice made,1066.1899065999999,,,,Two-Back Task,1,subject079,,faces,
2-back Trial End,1066.1899622,False,,,Two-Back Task,1,subject079,,faces,
2-back Trial Start,1068.2444295,,,,Two-Back Task,1,subject079,,faces,
Choice presented,1068.2444579,,,,Two-Back Task,1,subject079,,faces,
Choice made,1070.2765884,,,,Two-Back Task,1,subject079,,faces,
2-back Trial End,1070.2766433,False,,,Two-Back Task,1,subject079,,faces,
2-back Trial Start,1072.3308459,,,,Two-Back Task,1,subject079,,faces,
Choice presented,1072.330872,,,,Two-Back Task,1,subject079,,faces,
Choice made,1074.3632641,,,,Two-Back Task,1,subject079,,faces,
2-back Trial End,1074.3633184999999,False,,,Two-Back Task,1,subject079,,faces,
2-back Trial Start,1076.4228557,,,,Two-Back Task,1,subject079,,faces,
Choice presented,1076.4228817,,,,Two-Back Task,1,subject079,,faces,
Choice made,1078.4498907,,,,Two-Back Task,1,subject079,,faces,
2-back Trial End,1078.4499306,False,,,Two-Back Task,1,subject079,,faces,
2-back Trial Start,1080.4902517,,,,Two-Back Task,1,subject079,,faces,
Choice presented,1080.4902781,,,,Two-Back Task,1,subject079,,faces,
Choice made,1082.5198806,,,,Two-Back Task,1,subject079,,faces,
2-back Trial End,1082.5199347,False,,,Two-Back Task,1,subject079,,faces,
2-back Trial Start,1084.5738171,,,,Two-Back Task,1,subject079,,faces,
Choice presented,1084.5738440999999,,,,Two-Back Task,1,subject079,,faces,
Choice made,1085.9059508,,,,Two-Back Task,1,subject079,,faces,
2-back Trial End,1085.9060093,True,,,Two-Back Task,1,subject079,,faces,
2-back Trial Start,1087.9609267,,,,Two-Back Task,1,subject079,,faces,
Choice presented,1087.9609538,,,,Two-Back Task,1,subject079,,faces,
Choice made,1089.2752914999999,,,,Two-Back Task,1,subject079,,faces,
2-back Trial End,1089.2753328,True,,,Two-Back Task,1,subject079,,faces,
2-back Trial Start,1091.3243312,,,,Two-Back Task,1,subject079,,faces,
Choice presented,1091.3243581,,,,Two-Back Task,1,subject079,,faces,
Choice made,1092.3949997,,,,Two-Back Task,1,subject079,,faces,
2-back Trial End,1092.3950479999999,True,,,Two-Back Task,1,subject079,,faces,
2-back Trial Start,1094.4530497,,,,Two-Back Task,1,subject079,,faces,
Choice presented,1094.4530779,,,,Two-Back Task,1,subject079,,faces,
Choice made,1095.6805933,,,,Two-Back Task,1,subject079,,faces,
2-back Trial End,1095.6806709,True,,,Two-Back Task,1,subject079,,faces,
2-back Trial Start,1097.7238563,,,,Two-Back Task,1,subject079,,faces,
Choice presented,1097.7238819,,,,Two-Back Task,1,subject079,,faces,
Choice made,1098.6996636,,,,Two-Back Task,1,subject079,,faces,
2-back Trial End,1098.6997213,False,,,Two-Back Task,1,subject079,,faces,
2-back Trial Start,1100.7453183999999,,,,Two-Back Task,1,subject079,,faces,
Choice presented,1100.7453490999999,,,,Two-Back Task,1,subject079,,faces,
Choice made,1101.868868,,,,Two-Back Task,1,subject079,,faces,
2-back Trial End,1101.8689099,True,,,Two-Back Task,1,subject079,,faces,
2-back Trial Start,1103.9214433,,,,Two-Back Task,1,subject079,,faces,
Choice presented,1103.9214712,,,,Two-Back Task,1,subject079,,faces,
Choice made,1104.8046130999999,,,,Two-Back Task,1,subject079,,faces,
2-back Trial End,1104.8046708,True,,,Two-Back Task,1,subject079,,faces,
2-back Trial Start,1106.8500248,,,,Two-Back Task,1,subject079,,faces,
Choice presented,1106.8500523999999,,,,Two-Back Task,1,subject079,,faces,
Choice made,1107.9904836,,,,Two-Back Task,1,subject079,,faces,
2-back Trial End,1107.9905419,False,,,Two-Back Task,1,subject079,,faces,
2-back Trial Start,1110.0381436999999,,,,Two-Back Task,1,subject079,,faces,
Choice presented,1110.0381713,,,,Two-Back Task,1,subject079,,faces,
Choice made,1110.9095018,,,,Two-Back Task,1,subject079,,faces,
2-back Trial End,1110.9095602,True,,,Two-Back Task,1,subject079,,faces,
2-back Trial Start,1112.963906,,,,Two-Back Task,1,subject079,,faces,
Choice presented,1112.9639329,,,,Two-Back Task,1,subject079,,faces,
Choice made,1113.9953699,,,,Two-Back Task,1,subject079,,faces,
2-back Trial End,1113.9954192999999,True,,,Two-Back Task,1,subject079,,faces,
2-back Trial Start,1116.0475287,,,,Two-Back Task,1,subject079,,faces,
Choice presented,1116.0475551,,,,Two-Back Task,1,subject079,,faces,
Choice made,1117.0144905,,,,Two-Back Task,1,subject079,,faces,
2-back Trial End,1117.0145314,True,,,Two-Back Task,1,subject079,,faces,
2-back Trial Start,1119.0573709999999,,,,Two-Back Task,1,subject079,,faces,
Choice presented,1119.0573977,,,,Two-Back Task,1,subject079,,faces,
Choice made,1119.8834469,,,,Two-Back Task,1,subject079,,faces,
2-back Trial End,1119.8835042,False,,,Two-Back Task,1,subject079,,faces,
2-back Trial Start,1121.9345124,,,,Two-Back Task,1,subject079,,faces,
Choice presented,1121.9345388,,,,Two-Back Task,1,subject079,,faces,
Choice made,1122.6690507,,,,Two-Back Task,1,subject079,,faces,
2-back Trial End,1122.6690922,True,,,Two-Back Task,1,subject079,,faces,
2-back Trial Start,1124.7207242,,,,Two-Back Task,1,subject079,,faces,
Choice presented,1124.720751,,,,Two-Back Task,1,subject079,,faces,
Choice made,1125.6387485,,,,Two-Back Task,1,subject079,,faces,
2-back Trial End,1125.6388356,True,,,Two-Back Task,1,subject079,,faces,
2-back Trial Start,1127.678781,,,,Two-Back Task,1,subject079,,faces,
Choice presented,1127.6788073999999,,,,Two-Back Task,1,subject079,,faces,
Choice made,1128.4911408,,,,Two-Back Task,1,subject079,,faces,
2-back Trial End,1128.4911874,True,,,Two-Back Task,1,subject079,,faces,
2-back Trial Start,1130.5420849,,,,Two-Back Task,1,subject079,,faces,
Choice presented,1130.5421115,,,,Two-Back Task,1,subject079,,faces,
Choice made,1131.8598365,,,,Two-Back Task,1,subject079,,faces,
2-back Trial End,1131.8598763,True,,,Two-Back Task,1,subject079,,faces,
2-back Trial Start,1133.9033640999999,,,,Two-Back Task,1,subject079,,faces,
Choice presented,1133.9033908,,,,Two-Back Task,1,subject079,,faces,
Choice made,1134.7789475,,,,Two-Back Task,1,subject079,,faces,
2-back Trial End,1134.7790065,True,,,Two-Back Task,1,subject079,,faces,
2-back Trial Start,1136.8306155999999,,,,Two-Back Task,1,subject079,,faces,
Choice presented,1136.8306433,,,,Two-Back Task,1,subject079,,faces,
Choice made,1138.1816672,,,,Two-Back Task,1,subject079,,faces,
2-back Trial End,1138.1817252,False,,,Two-Back Task,1,subject079,,faces,
2-back Trial Start,1140.2390441,,,,Two-Back Task,1,subject079,,faces,
Choice presented,1140.239069,,,,Two-Back Task,1,subject079,,faces,
Choice made,1141.9514606999999,,,,Two-Back Task,1,subject079,,faces,
2-back Trial End,1141.9515216,True,,,Two-Back Task,1,subject079,,faces,
2-back Trial Start,1143.9943541,,,,Two-Back Task,1,subject079,,faces,
Choice presented,1143.994383,,,,Two-Back Task,1,subject079,,faces,
Choice made,1144.9038315999999,,,,Two-Back Task,1,subject079,,faces,
2-back Trial End,1144.9038903,False,,,Two-Back Task,1,subject079,,faces,
2-back Task End,1146.9217002999999,,,,Two-Back Task,1,subject079,,faces,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,1146.9302524
ESQ,1153.5116556,,Distracting_start,,Experience Sampling Questions,1,subject079,,,Two-Back Task-faces
ESQ,1162.8528178,,Distracting_response,10.0,Experience Sampling Questions,1,subject079,,Marker Started at 10,Two-Back Task-faces
ESQ,1162.854439,,Self_start,,Experience Sampling Questions,1,subject079,,,Two-Back Task-faces
ESQ,1170.8912564,,Self_response,10.0,Experience Sampling Questions,1,subject079,,Marker Started at 4,Two-Back Task-faces
ESQ,1170.8929818,,Other_start,,Experience Sampling Questions,1,subject079,,,Two-Back Task-faces
ESQ,1174.1271511,,Other_response,2.0,Experience Sampling Questions,1,subject079,,Marker Started at 2,Two-Back Task-faces
ESQ,1174.1283518999999,,Problem_start,,Experience Sampling Questions,1,subject079,,,Two-Back Task-faces
ESQ,1179.8151619999999,,Problem_response,10.0,Experience Sampling Questions,1,subject079,,Marker Started at 4,Two-Back Task-faces
ESQ,1179.8167729,,Focus_start,,Experience Sampling Questions,1,subject079,,,Two-Back Task-faces
ESQ,1188.9239751,,Focus_response,6.000000000000014,Experience Sampling Questions,1,subject079,,Marker Started at 4,Two-Back Task-faces
ESQ,1188.9256315,,Knowledge_start,,Experience Sampling Questions,1,subject079,,,Two-Back Task-faces
ESQ,1194.2935447,,Knowledge_response,5.500000000000005,Experience Sampling Questions,1,subject079,,Marker Started at 7,Two-Back Task-faces
ESQ,1194.2951658,,Intrusive_start,,Experience Sampling Questions,1,subject079,,,Two-Back Task-faces
ESQ,1198.398336,,Intrusive_response,8.199999999999989,Experience Sampling Questions,1,subject079,,Marker Started at 5,Two-Back Task-faces
ESQ,1198.400078,,Sounds_start,,Experience Sampling Questions,1,subject079,,,Two-Back Task-faces
ESQ,1202.6514604,,Sounds_response,1.1999999999999993,Experience Sampling Questions,1,subject079,,Marker Started at 3,Two-Back Task-faces
ESQ,1202.6530579,,Images_start,,Experience Sampling Questions,1,subject079,,,Two-Back Task-faces
ESQ,1206.1378866,,Images_response,10.0,Experience Sampling Questions,1,subject079,,Marker Started at 9,Two-Back Task-faces
ESQ,1206.1396021,,Absorption_start,,Experience Sampling Questions,1,subject079,,,Two-Back Task-faces
ESQ,1211.2919981,,Absorption_response,5.800000000000015,Experience Sampling Questions,1,subject079,,Marker Started at 10,Two-Back Task-faces
ESQ,1211.2936161999999,,Past_start,,Experience Sampling Questions,1,subject079,,,Two-Back Task-faces
ESQ,1219.3299035,,Past_response,4.00000000000001,Experience Sampling Questions,1,subject079,,Marker Started at 8,Two-Back Task-faces
ESQ,1219.3307723,,Future_start,,Experience Sampling Questions,1,subject079,,,Two-Back Task-faces
ESQ,1223.7674536,,Future_response,5.500000000000001,Experience Sampling Questions,1,subject079,,Marker Started at 2,Two-Back Task-faces
ESQ,1223.7691803,,Words_start,,Experience Sampling Questions,1,subject079,,,Two-Back Task-faces
ESQ,1227.2216761,,Words_response,6.599999999999994,Experience Sampling Questions,1,subject079,,Marker Started at 5,Two-Back Task-faces
ESQ,1227.2232752,,Detailed_start,,Experience Sampling Questions,1,subject079,,,Two-Back Task-faces
ESQ,1232.1423931,,Detailed_response,7.0,Experience Sampling Questions,1,subject079,,Marker Started at 7,Two-Back Task-faces
ESQ,1232.14401,,Deliberate_start,,Experience Sampling Questions,1,subject079,,,Two-Back Task-faces
ESQ,1240.28075,,Deliberate_response,7.299999999999999,Experience Sampling Questions,1,subject079,,Marker Started at 7,Two-Back Task-faces
ESQ,1240.2824,,Emotion_start,,Experience Sampling Questions,1,subject079,,,Two-Back Task-faces
ESQ,1246.018903,,Emotion_response,4.299999999999999,Experience Sampling Questions,1,subject079,,Marker Started at 5,Two-Back Task-faces
EXPERIMENT DATA:,Two-Back Task
Start Time,1246.0402969
2-back Task Start,1285.7520887,,,,Two-Back Task,1,subject079,,faces,
fixation cross,1285.7779615,,,,Two-Back Task,1,subject079,,faces,
2-back Trial Start,1287.8420056,,,,Two-Back Task,1,subject079,,faces,
Choice presented,1287.8420313,,,,Two-Back Task,1,subject079,,faces,
Choice made,1289.3211456,,,,Two-Back Task,1,subject079,,faces,
2-back Trial End,1289.3212166,True,,,Two-Back Task,1,subject079,,faces,
2-back Trial Start,1291.370854,,,,Two-Back Task,1,subject079,,faces,
Choice presented,1291.3708826,,,,Two-Back Task,1,subject079,,faces,
Choice made,1292.2901709,,,,Two-Back Task,1,subject079,,faces,
