METADATA:
Experiment Seed,Subject
8640190,subject100
Time after setup,1774.0597099000006
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Easy Math Task
Start Time,1825.001926900004
Math Task Start,26.72993200000201,,,,Easy Math Task,1,subject100,,,
fixation cross,26.741691100003663,,,,Easy Math Task,1,subject100,,,
Math Trial Start,28.78126040000643,,,,Easy Math Task,1,subject100,,,
Choice presented,28.79776089999359,,,,Easy Math Task,1,subject100,,,
Choice made,31.715033000000403,,,,Easy Math Task,1,subject100,,,
Math Trial End,31.71510380000109,False,,,Easy Math Task,1,subject100,,,
Math Trial Start,33.74669390000054,,,,Easy Math Task,1,subject100,,,
Choice presented,33.75204289999965,,,,Easy Math Task,1,subject100,,,
Choice made,36.66898060000676,,,,Easy Math Task,1,subject100,,,
Math Trial End,36.66905179999594,False,,,Easy Math Task,1,subject100,,,
Math Trial Start,38.69805300000007,,,,Easy Math Task,1,subject100,,,
Choice presented,38.70591279999644,,,,Easy Math Task,1,subject100,,,
Choice made,40.939117799993255,,,,Easy Math Task,1,subject100,,,
Math Trial End,40.93921090000367,True,,,Easy Math Task,1,subject100,,,
Math Trial End,40.93925529999251,True,,,Easy Math Task,1,subject100,,,
Math Trial Start,42.96702650000225,,,,Easy Math Task,1,subject100,,,
Choice presented,42.97582180000609,,,,Easy Math Task,1,subject100,,,
Choice made,44.90876419999404,,,,Easy Math Task,1,subject100,,,
Math Trial End,44.908833599998616,True,,,Easy Math Task,1,subject100,,,
Math Trial End,44.90887240000302,True,,,Easy Math Task,1,subject100,,,
Math Trial Start,46.93981929999427,,,,Easy Math Task,1,subject100,,,
Choice presented,46.94505159999244,,,,Easy Math Task,1,subject100,,,
Choice made,48.795349899999565,,,,Easy Math Task,1,subject100,,,
Math Trial End,48.79542819999915,True,,,Easy Math Task,1,subject100,,,
Math Trial End,48.795469399992726,True,,,Easy Math Task,1,subject100,,,
Math Trial Start,50.83119909999368,,,,Easy Math Task,1,subject100,,,
Choice presented,50.84920559999591,,,,Easy Math Task,1,subject100,,,
Choice made,52.798257500006,,,,Easy Math Task,1,subject100,,,
Math Trial End,52.79828719999932,True,,,Easy Math Task,1,subject100,,,
Math Trial End,52.79830090000178,True,,,Easy Math Task,1,subject100,,,
Math Trial Start,54.82866040000226,,,,Easy Math Task,1,subject100,,,
Choice presented,54.83546030000434,,,,Easy Math Task,1,subject100,,,
Choice made,56.768243400001666,,,,Easy Math Task,1,subject100,,,
Math Trial End,56.76827349999803,True,,,Easy Math Task,1,subject100,,,
Math Trial End,56.76828730000125,True,,,Easy Math Task,1,subject100,,,
Math Trial Start,58.79873199999565,,,,Easy Math Task,1,subject100,,,
Choice presented,58.805470599996625,,,,Easy Math Task,1,subject100,,,
Choice made,60.637880700000096,,,,Easy Math Task,1,subject100,,,
Math Trial End,60.637925799994264,True,,,Easy Math Task,1,subject100,,,
Math Trial End,60.63795420000679,True,,,Easy Math Task,1,subject100,,,
Math Trial Start,62.66958689999592,,,,Easy Math Task,1,subject100,,,
Choice presented,62.67504940000072,,,,Easy Math Task,1,subject100,,,
