METADATA:
Experiment Seed,Subject
960346,subject122
Time after setup,139.57145599999967
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,You Task
Start Time,219.61701360000006
Self_Task_Start,240.7494127000009,,,,You Task,1,subject122,,,
Start_of_domineering,243.32925550000073,,,,You Task,1,subject122,,,
End_of_domineering,246.8153652000001,,,,You Task,1,subject122,right,,
Start_of_obnoxious,249.38413729999957,,,,You Task,1,subject122,,,
End_of_obnoxious,251.0686143999992,,,,You Task,1,subject122,left,,
Start_of_mean,253.63732589999927,,,,You Task,1,subject122,,,
End_of_mean,254.68792380000014,,,,You Task,1,subject122,left,,
Start_of_conformist,257.25691820000065,,,,You Task,1,subject122,,,
End_of_conformist,260.09251399999994,,,,You Task,1,subject122,left,,
Start_of_fault-finding,262.6614329999993,,,,You Task,1,subject122,,,
End_of_fault-finding,266.18023920000087,,,,You Task,1,subject122,left,,
Start_of_gloomy,268.7494071000001,,,,You Task,1,subject122,,,
End_of_gloomy,269.7999471999992,,,,You Task,1,subject122,left,,
Start_of_modest,272.36896680000063,,,,You Task,1,subject122,,,
End_of_modest,273.2199036999991,,,,You Task,1,subject122,right,,
Start_of_moody,275.78849059999993,,,,You Task,1,subject122,,,
End_of_moody,276.65720150000016,,,,You Task,1,subject122,right,,
Start_of_conceited,279.2243596999997,,,,You Task,1,subject122,,,
End_of_conceited,282.1266415000009,,,,You Task,1,subject122,left,,
Start_of_unpredictable,284.6953942,,,,You Task,1,subject122,,,
End_of_unpredictable,285.6464911999992,,,,You Task,1,subject122,right,,
Start_of_capable,288.2147918999999,,,,You Task,1,subject122,,,
End_of_capable,289.0321953999992,,,,You Task,1,subject122,right,,
Start_of_stubborn,291.6009336999996,,,,You Task,1,subject122,,,
End_of_stubborn,292.43482550000044,,,,You Task,1,subject122,right,,
Start_of_honest,295.00360159999946,,,,You Task,1,subject122,,,
End_of_honest,295.6210295000001,,,,You Task,1,subject122,right,,
Start_of_jealous,298.1896173999994,,,,You Task,1,subject122,,,
End_of_jealous,299.6735454999998,,,,You Task,1,subject122,right,,
Start_of_insecure,302.24281840000003,,,,You Task,1,subject122,,,
End_of_insecure,305.02823250000074,,,,You Task,1,subject122,right,,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,305.5531436000001
ESQ,313.5594951000003,,Words_start,,Experience Sampling Questions,1,subject122,,,You Task
ESQ,325.3610360999992,,Words_response,6.000000000000007,Experience Sampling Questions,1,subject122,,Marker Started at 8,You Task
ESQ,325.3627211999992,,Other_start,,Experience Sampling Questions,1,subject122,,,You Task
ESQ,329.6473896000007,,Other_response,8.39999999999999,Experience Sampling Questions,1,subject122,,Marker Started at 3,You Task
ESQ,329.6490909000004,,Detailed_start,,Experience Sampling Questions,1,subject122,,,You Task
ESQ,334.0023385000004,,Detailed_response,2.3999999999999986,Experience Sampling Questions,1,subject122,,Marker Started at 4,You Task
ESQ,334.00383259999944,,Knowledge_start,,Experience Sampling Questions,1,subject122,,,You Task
ESQ,340.27407590000075,,Knowledge_response,10.0,Experience Sampling Questions,1,subject122,,Marker Started at 10,You Task
ESQ,340.27577290000045,,Intrusive_start,,Experience Sampling Questions,1,subject122,,,You Task
ESQ,345.51114849999976,,Intrusive_response,2.5999999999999996,Experience Sampling Questions,1,subject122,,Marker Started at 3,You Task
ESQ,345.5127709999997,,Distracting_start,,Experience Sampling Questions,1,subject122,,,You Task
ESQ,350.54884590000074,,Distracting_response,1.2000000000000046,Experience Sampling Questions,1,subject122,,Marker Started at 7,You Task
