METADATA:
Experiment Seed,Subject
7672795,subject110
Time after setup,30.565559800015762
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Easy Math Task
Start Time,44.35126580001088
Math Task Start,18.774726300005568,,,,Easy Math Task,1,subject110,,,
fixation cross,18.787135499995202,,,,Easy Math Task,1,subject110,,,
Math Trial Start,20.832682500011288,,,,Easy Math Task,1,subject110,,,
Choice presented,20.851414500008104,,,,Easy Math Task,1,subject110,,,
Choice made,23.118114300013985,,,,Easy Math Task,1,subject110,,,
Math Trial End,23.118180999998003,True,,,Easy Math Task,1,subject110,,,
Math Trial End,23.11821479999344,True,,,Easy Math Task,1,subject110,,,
Math Trial Start,25.148750799999107,,,,Easy Math Task,1,subject110,,,
Choice presented,25.154610199999297,,,,Easy Math Task,1,subject110,,,
Choice made,26.987416799995117,,,,Easy Math Task,1,subject110,,,
Math Trial End,26.98744650001754,True,,,Easy Math Task,1,subject110,,,
Math Trial End,26.98746070000925,True,,,Easy Math Task,1,subject110,,,
Math Trial Start,29.02401850000024,,,,Easy Math Task,1,subject110,,,
Choice presented,29.04125480001676,,,,Easy Math Task,1,subject110,,,
Choice made,30.841241499991156,,,,Easy Math Task,1,subject110,,,
Math Trial End,30.841273099998944,True,,,Easy Math Task,1,subject110,,,
Math Trial End,30.841286900016712,True,,,Easy Math Task,1,subject110,,,
Math Trial Start,32.87039920000825,,,,Easy Math Task,1,subject110,,,
Choice presented,32.87748600001214,,,,Easy Math Task,1,subject110,,,
Choice made,34.71065650001401,,,,Easy Math Task,1,subject110,,,
Math Trial End,34.71075369999744,True,,,Easy Math Task,1,subject110,,,
Math Trial End,34.71080249999068,True,,,Easy Math Task,1,subject110,,,
Math Trial Start,36.74080420000246,,,,Easy Math Task,1,subject110,,,
Choice presented,36.74719759999425,,,,Easy Math Task,1,subject110,,,
Choice made,38.58062660001451,,,,Easy Math Task,1,subject110,,,
Math Trial End,38.58071979999659,True,,,Easy Math Task,1,subject110,,,
Math Trial End,38.58077190001495,True,,,Easy Math Task,1,subject110,,,
Math Trial Start,40.61078270000871,,,,Easy Math Task,1,subject110,,,
Choice presented,40.617061800003285,,,,Easy Math Task,1,subject110,,,
Choice made,42.41641140001593,,,,Easy Math Task,1,subject110,,,
Math Trial End,42.41644279999309,True,,,Easy Math Task,1,subject110,,,
Math Trial End,42.416457600018475,True,,,Easy Math Task,1,subject110,,,
Math Trial Start,44.447196299995994,,,,Easy Math Task,1,subject110,,,
Choice presented,44.45357939999667,,,,Easy Math Task,1,subject110,,,
Choice made,46.23613100001239,,,,Easy Math Task,1,subject110,,,
Math Trial End,46.23616299999412,True,,,Easy Math Task,1,subject110,,,
Math Trial End,46.23617690001265,True,,,Easy Math Task,1,subject110,,,
Math Trial Start,48.267005400004564,,,,Easy Math Task,1,subject110,,,
