METADATA:
Experiment Seed,Subject
3266576,sub138
Time after setup,7.579291799978819
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Two-Back Task
Start Time,55.97868709999602
2-back Task Start,134.62994100002106,,,,Two-Back Task,1,sub138,,scenes,
fixation cross,134.6614359000232,,,,Two-Back Task,1,sub138,,scenes,
2-back Trial Start,136.7499846999999,,,,Two-Back Task,1,sub138,,scenes,
Choice presented,136.75001070002327,,,,Two-Back Task,1,sub138,,scenes,
Choice made,138.7776546999812,,,,Two-Back Task,1,sub138,,scenes,
2-back Trial End,138.77770580002107,False,,,Two-Back Task,1,sub138,,scenes,
2-back Trial Start,140.81790209998144,,,,Two-Back Task,1,sub138,,scenes,
Choice presented,140.81792970001698,,,,Two-Back Task,1,sub138,,scenes,
Choice made,142.84730329999002,,,,Two-Back Task,1,sub138,,scenes,
2-back Trial End,142.84733999997843,False,,,Two-Back Task,1,sub138,,scenes,
2-back Trial Start,144.88216759997886,,,,Two-Back Task,1,sub138,,scenes,
Choice presented,144.8821939000045,,,,Two-Back Task,1,sub138,,scenes,
Choice made,146.91737270000158,,,,Two-Back Task,1,sub138,,scenes,
2-back Trial End,146.91741270001512,False,,,Two-Back Task,1,sub138,,scenes,
2-back Trial Start,148.95889650000026,,,,Two-Back Task,1,sub138,,scenes,
Choice presented,148.95892240002286,,,,Two-Back Task,1,sub138,,scenes,
Choice made,150.9872513000155,,,,Two-Back Task,1,sub138,,scenes,
2-back Trial End,150.9873016999918,False,,,Two-Back Task,1,sub138,,scenes,
2-back Trial Start,153.02406600001268,,,,Two-Back Task,1,sub138,,scenes,
Choice presented,153.02409169997554,,,,Two-Back Task,1,sub138,,scenes,
Choice made,154.42328809999162,,,,Two-Back Task,1,sub138,,scenes,
2-back Trial End,154.42333020002116,True,,,Two-Back Task,1,sub138,,scenes,
2-back Trial Start,156.46354279998923,,,,Two-Back Task,1,sub138,,scenes,
Choice presented,156.4635708000278,,,,Two-Back Task,1,sub138,,scenes,
Choice made,157.5591639999766,,,,Two-Back Task,1,sub138,,scenes,
2-back Trial End,157.5592094999738,True,,,Two-Back Task,1,sub138,,scenes,
2-back Trial Start,159.60501900000963,,,,Two-Back Task,1,sub138,,scenes,
Choice presented,159.60504499997478,,,,Two-Back Task,1,sub138,,scenes,
Choice made,160.4114442000282,,,,Two-Back Task,1,sub138,,scenes,
2-back Trial End,160.411486099998,False,,,Two-Back Task,1,sub138,,scenes,
2-back Trial Start,162.46559879998676,,,,Two-Back Task,1,sub138,,scenes,
Choice presented,162.46562610002002,,,,Two-Back Task,1,sub138,,scenes,
Choice made,163.9475964999874,,,,Two-Back Task,1,sub138,,scenes,
2-back Trial End,163.9476379000116,False,,,Two-Back Task,1,sub138,,scenes,
2-back Trial Start,166.0067876999965,,,,Two-Back Task,1,sub138,,scenes,
Choice presented,166.0068171999883,,,,Two-Back Task,1,sub138,,scenes,
Choice made,167.08340709999902,,,,Two-Back Task,1,sub138,,scenes,
2-back Trial End,167.08344900002703,True,,,Two-Back Task,1,sub138,,scenes,
2-back Trial Start,169.12743090000004,,,,Two-Back Task,1,sub138,,scenes,
Choice presented,169.12746139999945,,,,Two-Back Task,1,sub138,,scenes,
Choice made,170.2358596000122,,,,Two-Back Task,1,sub138,,scenes,
2-back Trial End,170.2359011999797,True,,,Two-Back Task,1,sub138,,scenes,
2-back Trial Start,172.28445530001773,,,,Two-Back Task,1,sub138,,scenes,
Choice presented,172.28447999997297,,,,Two-Back Task,1,sub138,,scenes,
Choice made,173.38836599997012,,,,Two-Back Task,1,sub138,,scenes,
2-back Trial End,173.38840779999737,True,,,Two-Back Task,1,sub138,,scenes,
2-back Trial Start,175.4272794999997,,,,Two-Back Task,1,sub138,,scenes,
Choice presented,175.4273063999717,,,,Two-Back Task,1,sub138,,scenes,
Choice made,177.45825520000653,,,,Two-Back Task,1,sub138,,scenes,
2-back Trial End,177.45829560002312,False,,,Two-Back Task,1,sub138,,scenes,
2-back Trial Start,179.52037530002417,,,,Two-Back Task,1,sub138,,scenes,
Choice presented,179.52040280000074,,,,Two-Back Task,1,sub138,,scenes,
Choice made,181.4947912999778,,,,Two-Back Task,1,sub138,,scenes,
2-back Trial End,181.49483149999287,True,,,Two-Back Task,1,sub138,,scenes,
2-back Trial Start,183.54452799999854,,,,Two-Back Task,1,sub138,,scenes,
Choice presented,183.5445549999713,,,,Two-Back Task,1,sub138,,scenes,
Choice made,185.181018400006,,,,Two-Back Task,1,sub138,,scenes,
