METADATA:
Experiment Seed,Subject
6864309,090
Time after setup,6.951465899939649
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Movie Task
Start Time,43.50513099995442
Movie Task Start,43.50516549998429,,,,Movie Task,1,090,,,
Movie Init,69.65767210000195,,,,Movie Task,1,090,,,
Movie Start,69.65771599998698,,,,Movie Task,1,090,,bridge.mp4,
ESQ,116.22810349997599,,Emotion_start,,Movie Task,1,090,,,Movie Task-bridge
ESQ,127.13278520002495,,Emotion_response,5.700000000000001,Movie Task,1,090,,Marker Started at 6,Movie Task-bridge
ESQ,127.1343544999836,,Other_start,,Movie Task,1,090,,,Movie Task-bridge
ESQ,135.90581050002947,,Other_response,1.2999999999999976,Movie Task,1,090,,Marker Started at 5,Movie Task-bridge
ESQ,135.90736369998194,,Absorption_start,,Movie Task,1,090,,,Movie Task-bridge
ESQ,142.39436779997777,,Absorption_response,1.5999999999999992,Movie Task,1,090,,Marker Started at 3,Movie Task-bridge
ESQ,142.3959381999448,,Distracting_start,,Movie Task,1,090,,,Movie Task-bridge
ESQ,151.60204160003923,,Distracting_response,7.499999999999992,Movie Task,1,090,,Marker Started at 4,Movie Task-bridge
ESQ,151.60354079992976,,Self_start,,Movie Task,1,090,,,Movie Task-bridge
ESQ,157.7570864999434,,Self_response,1.0000000000000002,Movie Task,1,090,,Marker Started at 2,Movie Task-bridge
ESQ,157.75766619993374,,Problem_start,,Movie Task,1,090,,,Movie Task-bridge
ESQ,165.46258289995603,,Problem_response,1.0,Movie Task,1,090,,Marker Started at 3,Movie Task-bridge
ESQ,165.46413790003862,,Sounds_start,,Movie Task,1,090,,,Movie Task-bridge
ESQ,172.00203239999246,,Sounds_response,8.799999999999988,Movie Task,1,090,,Marker Started at 3,Movie Task-bridge
ESQ,172.00350440002512,,Past_start,,Movie Task,1,090,,,Movie Task-bridge
ESQ,179.24184859998059,,Past_response,1.500000000000015,Movie Task,1,090,,Marker Started at 10,Movie Task-bridge
ESQ,179.2428073999472,,Words_start,,Movie Task,1,090,,,Movie Task-bridge
ESQ,183.8608095999807,,Words_response,8.399999999999988,Movie Task,1,090,,Marker Started at 4,Movie Task-bridge
ESQ,183.86238429998048,,Images_start,,Movie Task,1,090,,,Movie Task-bridge
ESQ,188.56438859994523,,Images_response,9.899999999999984,Movie Task,1,090,,Marker Started at 4,Movie Task-bridge
ESQ,188.56594310002401,,Knowledge_start,,Movie Task,1,090,,,Movie Task-bridge
ESQ,192.68431329994928,,Knowledge_response,7.0,Movie Task,1,090,,Marker Started at 7,Movie Task-bridge
ESQ,192.6858774999855,,Detailed_start,,Movie Task,1,090,,,Movie Task-bridge
ESQ,197.837951399968,,Detailed_response,7.3999999999999915,Movie Task,1,090,,Marker Started at 5,Movie Task-bridge
ESQ,197.83952639997005,,Future_start,,Movie Task,1,090,,,Movie Task-bridge
ESQ,203.709725099965,,Future_response,1.0,Movie Task,1,090,,Marker Started at 6,Movie Task-bridge
ESQ,203.71126360003836,,Focus_start,,Movie Task,1,090,,,Movie Task-bridge
ESQ,209.06499109999277,,Focus_response,3.0,Movie Task,1,090,,Marker Started at 3,Movie Task-bridge
ESQ,209.0663532000035,,Intrusive_start,,Movie Task,1,090,,,Movie Task-bridge
ESQ,213.83385389996693,,Intrusive_response,4.0,Movie Task,1,090,,Marker Started at 4,Movie Task-bridge
ESQ,213.8353877000045,,Deliberate_start,,Movie Task,1,090,,,Movie Task-bridge
ESQ,221.7576490000356,,Deliberate_response,2.200000000000008,Movie Task,1,090,,Marker Started at 8,Movie Task-bridge
Movie End bridge.mp4,268.7960601999657,,,,Movie Task,1,090,,42,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,268.86168939992785
ESQ,289.0780978000257,,Absorption_start,,Experience Sampling Questions,1,090,,,Movie Task-Movie Task-bridge
ESQ,297.95169949997216,,Absorption_response,9.599999999999998,Experience Sampling Questions,1,090,,Marker Started at 9,Movie Task-Movie Task-bridge
ESQ,297.95328349992633,,Intrusive_start,,Experience Sampling Questions,1,090,,,Movie Task-Movie Task-bridge
