METADATA:
Experiment Seed,Subject
7167032,sub002
Time after setup,1880.775710899994
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Hard Math Task
Start Time,1904.9366388999915
Math Task Start,1929.3233300999855,,,,Hard Math Task,1,sub002,,,
fixation cross,1929.3362081999949,,,,Hard Math Task,1,sub002,,,
Math Trial Start,1931.384059599979,,,,Hard Math Task,1,sub002,,,
Choice presented,1931.4038543999777,,,,Hard Math Task,1,sub002,,,
Choice made,1935.0048548999766,,,,Hard Math Task,1,sub002,,,
Math Trial End,1935.004943499982,False,,,Hard Math Task,1,sub002,,,
Math Trial End,1935.0049896999844,False,,,Hard Math Task,1,sub002,,,
Math Trial Start,1937.034367699991,,,,Hard Math Task,1,sub002,,,
Choice presented,1937.0420135999739,,,,Hard Math Task,1,sub002,,,
Choice made,1939.475024399988,,,,Hard Math Task,1,sub002,,,
Math Trial End,1939.4751074999804,True,,,Hard Math Task,1,sub002,,,
Math Trial End,1939.4751551999943,True,,,Hard Math Task,1,sub002,,,
Math Trial Start,1941.5088727999828,,,,Hard Math Task,1,sub002,,,
Choice presented,1941.5285416999832,,,,Hard Math Task,1,sub002,,,
Choice made,1944.0617333999835,,,,Hard Math Task,1,sub002,,,
Math Trial End,1944.0617622999998,True,,,Hard Math Task,1,sub002,,,
Math Trial End,1944.0617764999915,True,,,Hard Math Task,1,sub002,,,
Math Trial Start,1946.0971423999872,,,,Hard Math Task,1,sub002,,,
Choice presented,1946.1157478999812,,,,Hard Math Task,1,sub002,,,
Choice made,1948.5821615000023,,,,Hard Math Task,1,sub002,,,
Math Trial End,1948.5822441999917,False,,,Hard Math Task,1,sub002,,,
Math Trial End,1948.582290499995,False,,,Hard Math Task,1,sub002,,,
Math Trial Start,1950.611231899995,,,,Hard Math Task,1,sub002,,,
Choice presented,1950.6189715999935,,,,Hard Math Task,1,sub002,,,
Choice made,1952.885628899996,,,,Hard Math Task,1,sub002,,,
Math Trial End,1952.8857113999838,True,,,Hard Math Task,1,sub002,,,
Math Trial End,1952.8857596000016,True,,,Hard Math Task,1,sub002,,,
Math Trial Start,1954.9122664000024,,,,Hard Math Task,1,sub002,,,
Choice presented,1954.9226698999992,,,,Hard Math Task,1,sub002,,,
Choice made,1956.9388216999942,,,,Hard Math Task,1,sub002,,,
Math Trial End,1956.93886189998,True,,,Hard Math Task,1,sub002,,,
Math Trial End,1956.938883499999,True,,,Hard Math Task,1,sub002,,,
