METADATA:
Experiment Seed,Subject
8353322,sub151
Time after setup,5.468926899993676
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Finger Tapping Task
Start Time,82.07431599999836
Finger Tapping Start,92.6013998999988,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Block Start,92.60973199999717,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial Start,95.62027709999529,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial End,96.92177210000227,True,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial Start,100.92195109999739,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial End,101.27412119999644,True,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial Start,102.27000999999291,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial End,102.62528670000029,True,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial Start,103.6238691000035,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial End,103.90972569999576,True,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial Start,107.910323899996,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial End,108.19344639999326,True,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Block Start,115.19862999999896,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial Start,118.20157570000447,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial End,118.80592840000463,True,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial Start,119.8017572999961,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial End,120.10597069999494,True,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial Start,123.10590429999866,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial End,123.35791609999433,True,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial Start,124.35738869999477,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial End,124.63992790000339,True,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial Start,126.64230769999267,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial End,126.94492409999657,True,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Block Start,131.94845270000224,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial Start,134.95293759999913,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial End,135.5370974999969,True,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial Start,138.53690890000144,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial End,138.80574110000452,True,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial Start,142.80666820000624,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial End,143.1258608999924,True,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial Start,145.1252242000046,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial End,145.42604140000185,True,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial Start,148.42779580000206,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial End,148.74708960000135,True,,,Finger Tapping Task,1,sub151,,,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,155.83782610000344
ESQ,161.1457531000051,,Other_start,,Experience Sampling Questions,1,sub151,,,Finger Tapping Task
ESQ,167.53920189999917,,Other_response,10.0,Experience Sampling Questions,1,sub151,,Marker Started at 7,Finger Tapping Task
ESQ,167.53969399999187,,Images_start,,Experience Sampling Questions,1,sub151,,,Finger Tapping Task
ESQ,173.62727820000146,,Images_response,1.4000000000000117,Experience Sampling Questions,1,sub151,,Marker Started at 9,Finger Tapping Task
ESQ,173.6280173999985,,Words_start,,Experience Sampling Questions,1,sub151,,,Finger Tapping Task
ESQ,177.34711240000615,,Words_response,7.999999999999989,Experience Sampling Questions,1,sub151,,Marker Started at 5,Finger Tapping Task
ESQ,177.34870390000287,,Knowledge_start,,Experience Sampling Questions,1,sub151,,,Finger Tapping Task
ESQ,185.00467510000453,,Knowledge_response,7.000000000000011,Experience Sampling Questions,1,sub151,,Marker Started at 10,Finger Tapping Task
ESQ,185.00521210000443,,Emotion_start,,Experience Sampling Questions,1,sub151,,,Finger Tapping Task
ESQ,188.72298809999484,,Emotion_response,2.1999999999999975,Experience Sampling Questions,1,sub151,,Marker Started at 5,Finger Tapping Task
ESQ,188.72448190000432,,Future_start,,Experience Sampling Questions,1,sub151,,,Finger Tapping Task
ESQ,192.00903390000167,,Future_response,10.0,Experience Sampling Questions,1,sub151,,Marker Started at 10,Finger Tapping Task
ESQ,192.01054800000566,,Detailed_start,,Experience Sampling Questions,1,sub151,,,Finger Tapping Task
ESQ,196.86442030000035,,Detailed_response,5.799999999999998,Experience Sampling Questions,1,sub151,,Marker Started at 4,Finger Tapping Task
ESQ,196.86590279999655,,Sounds_start,,Experience Sampling Questions,1,sub151,,,Finger Tapping Task
ESQ,200.70052640000358,,Sounds_response,4.200000000000017,Experience Sampling Questions,1,sub151,,Marker Started at 10,Finger Tapping Task
ESQ,200.70210439999937,,Past_start,,Experience Sampling Questions,1,sub151,,,Finger Tapping Task
ESQ,204.31902110000374,,Past_response,4.000000000000006,Experience Sampling Questions,1,sub151,,Marker Started at 7,Finger Tapping Task
ESQ,204.32054820000485,,Self_start,,Experience Sampling Questions,1,sub151,,,Finger Tapping Task
ESQ,207.8384095999936,,Self_response,10.0,Experience Sampling Questions,1,sub151,,Marker Started at 3,Finger Tapping Task
ESQ,207.83900110000104,,Absorption_start,,Experience Sampling Questions,1,sub151,,,Finger Tapping Task
ESQ,211.69305839999288,,Absorption_response,10.0,Experience Sampling Questions,1,sub151,,Marker Started at 3,Finger Tapping Task
ESQ,211.69456020000507,,Distracting_start,,Experience Sampling Questions,1,sub151,,,Finger Tapping Task
ESQ,214.99429499999678,,Distracting_response,5.400000000000013,Experience Sampling Questions,1,sub151,,Marker Started at 9,Finger Tapping Task
ESQ,214.99579820000508,,Problem_start,,Experience Sampling Questions,1,sub151,,,Finger Tapping Task
ESQ,219.7829660999996,,Problem_response,8.99999999999999,Experience Sampling Questions,1,sub151,,Marker Started at 6,Finger Tapping Task
ESQ,219.78452590000234,,Deliberate_start,,Experience Sampling Questions,1,sub151,,,Finger Tapping Task
ESQ,223.21692740000435,,Deliberate_response,9.299999999999992,Experience Sampling Questions,1,sub151,,Marker Started at 7,Finger Tapping Task
ESQ,223.2184341999964,,Focus_start,,Experience Sampling Questions,1,sub151,,,Finger Tapping Task
ESQ,227.3876692000049,,Focus_response,10.0,Experience Sampling Questions,1,sub151,,Marker Started at 5,Finger Tapping Task
ESQ,227.38925870000094,,Intrusive_start,,Experience Sampling Questions,1,sub151,,,Finger Tapping Task
ESQ,230.7915606000024,,Intrusive_response,10.0,Experience Sampling Questions,1,sub151,,Marker Started at 4,Finger Tapping Task
EXPERIMENT DATA:,Finger Tapping Task
Start Time,230.8129321000015
Finger Tapping Start,245.59313439999823,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Block Start,245.59496360000048,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial Start,248.59363869999652,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial End,248.9942175000033,True,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial Start,249.9920001999999,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial End,250.26165000000037,True,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial Start,252.2609014000045,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial End,252.46335750000435,True,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial Start,255.46351359999971,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial End,255.73275339999236,True,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial Start,258.73289620000287,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial End,259.0018759999948,True,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Block Start,263.0060184000031,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial Start,266.0081288999936,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial End,266.3253651999985,True,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial Start,268.3238771000033,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial End,268.6429214999953,True,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial Start,272.6441155999928,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial End,272.9466597999999,True,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial Start,275.94676120000076,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial End,276.2158675999963,True,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial Start,280.2168956999958,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial End,280.48586760000035,True,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Block Start,285.4906864999939,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial Start,288.49262360000284,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial End,288.9430977000011,True,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial Start,291.9411349000002,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial End,292.2120011999941,True,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial Start,293.2087177999929,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial End,294.01361069999984,True,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial Start,296.01279290000093,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial End,296.315428899994,True,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial Start,298.3146199000039,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial End,298.5504413000017,True,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Block Start,303.55036409999593,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial Start,306.5553649999929,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial End,307.091794699998,True,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial Start,310.09269669999776,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial End,310.39358390000416,True,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial Start,312.3929424999951,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial End,312.6953321000037,True,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial Start,313.6912682999973,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial End,314.129987399996,True,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial Start,318.13089169999876,,,,Finger Tapping Task,1,sub151,,,
Finger Tapping Trial End,318.549345499996,True,,,Finger Tapping Task,1,sub151,,,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,320.6145535999967
ESQ,324.53011959999276,,Focus_start,,Experience Sampling Questions,1,sub151,,,Finger Tapping Task
ESQ,328.96997399999236,,Focus_response,8.000000000000004,Experience Sampling Questions,1,sub151,,Marker Started at 9,Finger Tapping Task
ESQ,328.97147869999753,,Sounds_start,,Experience Sampling Questions,1,sub151,,,Finger Tapping Task
ESQ,333.30812430000515,,Sounds_response,1.0,Experience Sampling Questions,1,sub151,,Marker Started at 9,Finger Tapping Task
