METADATA:
Experiment Seed,Subject
3134548,086
Time after setup,442.09472579997964
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
 
Runtime Mod,-14
EXPERIMENT DATA:,GoNoGo Task
Start Time,737.4418027999927
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,839.7333371999848
ESQ,873.9733465999889,,Problem_response,7.999999999999993,Experience Sampling Questions,1,086,,Marker Started at 6,GoNoGo Task
ESQ,900.0609423999849,,Future_response,7.000000000000011,Experience Sampling Questions,1,086,,Marker Started at 10,GoNoGo Task
ESQ,907.2656610999838,,Other_response,1.0,Experience Sampling Questions,1,086,,Marker Started at 10,GoNoGo Task
ESQ,917.1396802999952,,Distracting_response,3.0000000000000018,Experience Sampling Questions,1,086,,Marker Started at 6,GoNoGo Task
ESQ,931.5535690999823,,Past_response,8.99999999999999,Experience Sampling Questions,1,086,,Marker Started at 2,GoNoGo Task
ESQ,937.0079507000046,,Words_response,10.0,Experience Sampling Questions,1,086,,Marker Started at 6,GoNoGo Task
ESQ,956.6553238999913,,Detailed_response,4.0,Experience Sampling Questions,1,086,,Marker Started at 4,GoNoGo Task
ESQ,966.048068300006,,Emotion_response,4.000000000000002,Experience Sampling Questions,1,086,,Marker Started at 2,GoNoGo Task
ESQ,975.1552368999983,,Focus_response,8.499999999999991,Experience Sampling Questions,1,086,,Marker Started at 6,GoNoGo Task
ESQ,1005.5619991999993,,Absorption_response,3.000000000000001,Experience Sampling Questions,1,086,,Marker Started at 2,GoNoGo Task
ESQ,1010.1337910000002,,Sounds_response,1.0,Experience Sampling Questions,1,086,,Marker Started at 5,GoNoGo Task
ESQ,1020.4420045999868,,Intrusive_response,1.0,Experience Sampling Questions,1,086,,Marker Started at 5,GoNoGo Task
ESQ,1031.0841511999897,,Images_response,6.999999999999995,Experience Sampling Questions,1,086,,Marker Started at 3,GoNoGo Task
ESQ,1032.1837388999993,,Knowledge_response,6.0,Experience Sampling Questions,1,086,,Marker Started at 6,GoNoGo Task
ESQ,1035.7709544999816,,Self_response,10.0,Experience Sampling Questions,1,086,,Marker Started at 10,GoNoGo Task
ESQ,1045.4108649999835,,Deliberate_response,3.0,Experience Sampling Questions,1,086,,Marker Started at 3,GoNoGo Task
 
Runtime Mod,-9
EXPERIMENT DATA:,GoNoGo Task
Start Time,1045.4260887999844
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,1139.6053606999922
ESQ,1157.7869065999985,,Detailed_response,1.0,Experience Sampling Questions,1,086,,Marker Started at 5,GoNoGo Task
ESQ,1165.5587457999936,,Words_response,2.000000000000008,Experience Sampling Questions,1,086,,Marker Started at 8,GoNoGo Task
ESQ,1171.7483344000066,,Absorption_response,9.000000000000004,Experience Sampling Questions,1,086,,Marker Started at 6,GoNoGo Task
ESQ,1188.478529999993,,Future_response,7.999999999999991,Experience Sampling Questions,1,086,,Marker Started at 4,GoNoGo Task
ESQ,1191.4465978999797,,Images_response,7.0,Experience Sampling Questions,1,086,,Marker Started at 7,GoNoGo Task
ESQ,1199.7876508999907,,Problem_response,1.0,Experience Sampling Questions,1,086,,Marker Started at 8,GoNoGo Task
ESQ,1205.657649300003,,Distracting_response,2.0,Experience Sampling Questions,1,086,,Marker Started at 7,GoNoGo Task
ESQ,1219.5036720999924,,Knowledge_response,1.0,Experience Sampling Questions,1,086,,Marker Started at 10,GoNoGo Task
ESQ,1224.7065562999924,,Intrusive_response,2.000000000000015,Experience Sampling Questions,1,086,,Marker Started at 10,GoNoGo Task
ESQ,1236.4005088999984,,Deliberate_response,5.000000000000018,Experience Sampling Questions,1,086,,Marker Started at 7,GoNoGo Task
ESQ,1245.7081114999892,,Past_response,2.0,Experience Sampling Questions,1,086,,Marker Started at 7,GoNoGo Task
ESQ,1250.8776766000083,,Self_response,1.0,Experience Sampling Questions,1,086,,Marker Started at 8,GoNoGo Task
ESQ,1254.9820897000027,,Sounds_response,1.0,Experience Sampling Questions,1,086,,Marker Started at 6,GoNoGo Task
ESQ,1261.7192309999955,,Emotion_response,5.000000000000007,Experience Sampling Questions,1,086,,Marker Started at 7,GoNoGo Task
ESQ,1269.761045799998,,Other_response,1.0,Experience Sampling Questions,1,086,,Marker Started at 5,GoNoGo Task
ESQ,1282.0357081999828,,Focus_response,1.5,Experience Sampling Questions,1,086,,Marker Started at 4,GoNoGo Task
 
Runtime Mod,-12
EXPERIMENT DATA:,GoNoGo Task
Start Time,1282.0520423999988
