METADATA:
Experiment Seed,Subject
5036845,sub170
Time after setup,9.137548800004879
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
 
Runtime Mod,-14
EXPERIMENT DATA:,You Task
Start Time,38.4886074999813
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,121.46353829998407
ESQ,143.0018938999856,,Sounds_response,1.5,Experience Sampling Questions,1,sub170,,Marker Started at 10,You Task
ESQ,151.6270644000033,,Future_response,2.1000000000000116,Experience Sampling Questions,1,sub170,,Marker Started at 9,You Task
ESQ,158.84938800000236,,Images_response,5.999999999999997,Experience Sampling Questions,1,sub170,,Marker Started at 4,You Task
ESQ,164.93774829999893,,Distracting_response,1.800000000000008,Experience Sampling Questions,1,sub170,,Marker Started at 8,You Task
ESQ,172.5442383000045,,Other_response,7.299999999999992,Experience Sampling Questions,1,sub170,,Marker Started at 5,You Task
ESQ,177.29606019999483,,Self_response,10.0,Experience Sampling Questions,1,sub170,,Marker Started at 9,You Task
ESQ,182.80248479999136,,Problem_response,6.599999999999998,Experience Sampling Questions,1,sub170,,Marker Started at 6,You Task
ESQ,188.14011010000831,,Words_response,7.999999999999989,Experience Sampling Questions,1,sub170,,Marker Started at 5,You Task
ESQ,193.55981819998124,,Intrusive_response,5.800000000000011,Experience Sampling Questions,1,sub170,,Marker Started at 9,You Task
ESQ,199.93154379999032,,Knowledge_response,9.199999999999985,Experience Sampling Questions,1,sub170,,Marker Started at 5,You Task
ESQ,204.9037812000024,,Focus_response,7.300000000000006,Experience Sampling Questions,1,sub170,,Marker Started at 9,You Task
ESQ,209.00568830000702,,Detailed_response,3.7000000000000095,Experience Sampling Questions,1,sub170,,Marker Started at 8,You Task
ESQ,216.6952340999851,,Absorption_response,3.5000000000000164,Experience Sampling Questions,1,sub170,,Marker Started at 10,You Task
ESQ,223.19978749999427,,Past_response,10.0,Experience Sampling Questions,1,sub170,,Marker Started at 2,You Task
ESQ,229.34005699999398,,Emotion_response,8.400000000000002,Experience Sampling Questions,1,sub170,,Marker Started at 9,You Task
ESQ,235.97895459999563,,Deliberate_response,4.40000000000001,Experience Sampling Questions,1,sub170,,Marker Started at 8,You Task
 
Runtime Mod,-7
EXPERIMENT DATA:,You Task
Start Time,235.9975157000008
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,314.7148874999839
ESQ,323.41565819998505,,Knowledge_response,7.89999999999999,Experience Sampling Questions,1,sub170,,Marker Started at 5,You Task
ESQ,327.436400400009,,Self_response,9.099999999999987,Experience Sampling Questions,1,sub170,,Marker Started at 3,You Task
ESQ,331.78988329999265,,Deliberate_response,4.70000000000001,Experience Sampling Questions,1,sub170,,Marker Started at 8,You Task
ESQ,336.0414119999914,,Focus_response,6.700000000000008,Experience Sampling Questions,1,sub170,,Marker Started at 9,You Task
ESQ,340.8472810999956,,Images_response,4.799999999999999,Experience Sampling Questions,1,sub170,,Marker Started at 5,You Task
ESQ,344.96572670000023,,Past_response,10.0,Experience Sampling Questions,1,sub170,,Marker Started at 6,You Task
ESQ,348.8523486999911,,Sounds_response,3.0000000000000124,Experience Sampling Questions,1,sub170,,Marker Started at 9,You Task
ESQ,355.00861289998284,,Intrusive_response,4.500000000000018,Experience Sampling Questions,1,sub170,,Marker Started at 10,You Task
ESQ,359.1619634999952,,Future_response,2.899999999999998,Experience Sampling Questions,1,sub170,,Marker Started at 5,You Task
ESQ,369.0693020999897,,Problem_response,3.9000000000000017,Experience Sampling Questions,1,sub170,,Marker Started at 2,You Task
ESQ,372.9385151999886,,Words_response,7.799999999999991,Experience Sampling Questions,1,sub170,,Marker Started at 4,You Task
ESQ,377.60895190000883,,Emotion_response,5.999999999999998,Experience Sampling Questions,1,sub170,,Marker Started at 3,You Task
ESQ,380.86155649999273,,Other_response,8.299999999999995,Experience Sampling Questions,1,sub170,,Marker Started at 7,You Task
ESQ,385.6502218999958,,Distracting_response,4.500000000000002,Experience Sampling Questions,1,sub170,,Marker Started at 2,You Task
ESQ,391.4717738000036,,Absorption_response,3.3999999999999995,Experience Sampling Questions,1,sub170,,Marker Started at 4,You Task
ESQ,394.9062224999943,,Detailed_response,4.800000000000002,Experience Sampling Questions,1,sub170,,Marker Started at 3,You Task
 
Runtime Mod,-15
EXPERIMENT DATA:,You Task
Start Time,394.92141429998446
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,459.21516190000693
