METADATA:
Experiment Seed,Subject
2133104,Subject115
Time after setup,11.942277699999977
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
 
Runtime Mod,-10
EXPERIMENT DATA:,Reading Task
Start Time,27.10514110000804
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,106.28764249998494
ESQ,122.22493050000048,,Problem_response,1.0,Experience Sampling Questions,1,Subject115,,Marker Started at 10,Reading Task
ESQ,128.2624921000097,,Deliberate_response,1.0,Experience Sampling Questions,1,Subject115,,Marker Started at 10,Reading Task
ESQ,138.75544199999422,,Absorption_response,5.4,Experience Sampling Questions,1,Subject115,,Marker Started at 3,Reading Task
ESQ,146.34459339999012,,Self_response,5.10000000000001,Experience Sampling Questions,1,Subject115,,Marker Started at 8,Reading Task
ESQ,153.748909499991,,Past_response,5.000000000000001,Experience Sampling Questions,1,Subject115,,Marker Started at 4,Reading Task
ESQ,163.12497370000347,,Future_response,8.200000000000003,Experience Sampling Questions,1,Subject115,,Marker Started at 9,Reading Task
ESQ,168.1456543999957,,Knowledge_response,10.0,Experience Sampling Questions,1,Subject115,,Marker Started at 5,Reading Task
ESQ,173.86584969999967,,Emotion_response,5.6000000000000085,Experience Sampling Questions,1,Subject115,,Marker Started at 8,Reading Task
ESQ,179.50260939999134,,Sounds_response,1.0,Experience Sampling Questions,1,Subject115,,Marker Started at 10,Reading Task
ESQ,184.72541980000096,,Images_response,8.200000000000003,Experience Sampling Questions,1,Subject115,,Marker Started at 9,Reading Task
ESQ,191.07884410000406,,Focus_response,1.100000000000008,Experience Sampling Questions,1,Subject115,,Marker Started at 8,Reading Task
ESQ,195.450654699991,,Detailed_response,1.0,Experience Sampling Questions,1,Subject115,,Marker Started at 6,Reading Task
ESQ,200.06942139999592,,Other_response,7.300000000000006,Experience Sampling Questions,1,Subject115,,Marker Started at 9,Reading Task
ESQ,204.18938880000496,,Distracting_response,7.6000000000000085,Experience Sampling Questions,1,Subject115,,Marker Started at 10,Reading Task
ESQ,208.0591804999858,,Words_response,10.0,Experience Sampling Questions,1,Subject115,,Marker Started at 6,Reading Task
ESQ,211.59469679999165,,Intrusive_response,2.999999999999999,Experience Sampling Questions,1,Subject115,,Marker Started at 4,Reading Task
 
Runtime Mod,-5
EXPERIMENT DATA:,Reading Task
Start Time,211.61624219999067
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,293.627422199992
ESQ,302.2685999000096,,Self_response,7.599999999999998,Experience Sampling Questions,1,Subject115,,Marker Started at 7,Reading Task
ESQ,307.80484649998834,,Absorption_response,7.099999999999994,Experience Sampling Questions,1,Subject115,,Marker Started at 3,Reading Task
ESQ,312.0582720999955,,Past_response,8.0,Experience Sampling Questions,1,Subject115,,Marker Started at 8,Reading Task
ESQ,314.626909899991,,Future_response,8.0,Experience Sampling Questions,1,Subject115,,Marker Started at 8,Reading Task
ESQ,319.9311594000028,,Emotion_response,7.699999999999994,Experience Sampling Questions,1,Subject115,,Marker Started at 6,Reading Task
ESQ,324.18441950000124,,Sounds_response,1.0,Experience Sampling Questions,1,Subject115,,Marker Started at 7,Reading Task
ESQ,328.555784199998,,Problem_response,3.0999999999999983,Experience Sampling Questions,1,Subject115,,Marker Started at 5,Reading Task
ESQ,332.65942260000156,,Intrusive_response,3.3000000000000163,Experience Sampling Questions,1,Subject115,,Marker Started at 10,Reading Task
ESQ,339.01292819998343,,Other_response,8.300000000000002,Experience Sampling Questions,1,Subject115,,Marker Started at 9,Reading Task
ESQ,345.9517382000049,,Deliberate_response,6.899999999999995,Experience Sampling Questions,1,Subject115,,Marker Started at 4,Reading Task
ESQ,350.65554330000305,,Knowledge_response,10.0,Experience Sampling Questions,1,Subject115,,Marker Started at 2,Reading Task
ESQ,357.3291697000095,,Focus_response,2.1,Experience Sampling Questions,1,Subject115,,Marker Started at 2,Reading Task
ESQ,361.9325026999868,,Images_response,7.299999999999995,Experience Sampling Questions,1,Subject115,,Marker Started at 6,Reading Task
ESQ,365.4352571000054,,Words_response,7.999999999999992,Experience Sampling Questions,1,Subject115,,Marker Started at 2,Reading Task
ESQ,371.10507349998807,,Detailed_response,2.6000000000000014,Experience Sampling Questions,1,Subject115,,Marker Started at 6,Reading Task
ESQ,374.72461129998555,,Distracting_response,8.099999999999996,Experience Sampling Questions,1,Subject115,,Marker Started at 7,Reading Task
 
Runtime Mod,15
EXPERIMENT DATA:,Reading Task
Start Time,374.74097129999427
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,487.65091599998414
