METADATA:
Experiment Seed,Subject
5617983,subject139
Time after setup,58.995121699990705
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
 
Runtime Mod,-15
EXPERIMENT DATA:,Memory Task
Start Time,78.51717959999223
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,139.44443920001504
ESQ,162.9224211999972,,Knowledge_response,9.099999999999987,Experience Sampling Questions,1,subject139,,Marker Started at 3,Memory Task
ESQ,171.82823410001583,,Problem_response,1.400000000000001,Experience Sampling Questions,1,subject139,,Marker Started at 6,Memory Task
ESQ,176.5986410000187,,Distracting_response,9.499999999999991,Experience Sampling Questions,1,subject139,,Marker Started at 7,Memory Task
ESQ,182.13795740000205,,Intrusive_response,4.9000000000000075,Experience Sampling Questions,1,subject139,,Marker Started at 7,Memory Task
ESQ,189.24355760001345,,Self_response,7.199999999999996,Experience Sampling Questions,1,subject139,,Marker Started at 6,Memory Task
ESQ,196.1156925999967,,Future_response,9.799999999999986,Experience Sampling Questions,1,subject139,,Marker Started at 6,Memory Task
ESQ,201.4851733999967,,Sounds_response,1.2000000000000153,Experience Sampling Questions,1,subject139,,Marker Started at 10,Memory Task
ESQ,209.05945900001097,,Focus_response,9.699999999999994,Experience Sampling Questions,1,subject139,,Marker Started at 8,Memory Task
ESQ,215.49782479999703,,Words_response,1.0,Experience Sampling Questions,1,subject139,,Marker Started at 5,Memory Task
ESQ,222.13644550001482,,Emotion_response,5.799999999999999,Experience Sampling Questions,1,subject139,,Marker Started at 3,Memory Task
ESQ,228.55823419999797,,Deliberate_response,5.100000000000014,Experience Sampling Questions,1,subject139,,Marker Started at 9,Memory Task
ESQ,233.56098340000608,,Other_response,1.0,Experience Sampling Questions,1,subject139,,Marker Started at 10,Memory Task
ESQ,239.300117900013,,Images_response,9.699999999999987,Experience Sampling Questions,1,subject139,,Marker Started at 6,Memory Task
ESQ,244.03582049999386,,Past_response,9.499999999999988,Experience Sampling Questions,1,subject139,,Marker Started at 6,Memory Task
ESQ,249.60669179999968,,Absorption_response,1.4000000000000081,Experience Sampling Questions,1,subject139,,Marker Started at 8,Memory Task
ESQ,254.3613134000043,,Detailed_response,8.29999999999999,Experience Sampling Questions,1,subject139,,Marker Started at 2,Memory Task
 
Runtime Mod,-11
EXPERIMENT DATA:,Memory Task
Start Time,254.37646470000618
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,311.46068590000505
ESQ,320.79843399999663,,Sounds_response,7.30000000000001,Experience Sampling Questions,1,subject139,,Marker Started at 10,Memory Task
ESQ,327.451833500003,,Problem_response,2.2000000000000117,Experience Sampling Questions,1,subject139,,Marker Started at 9,Memory Task
ESQ,329.9876437000057,,Self_response,9.0,Experience Sampling Questions,1,subject139,,Marker Started at 9,Memory Task
ESQ,335.94380939999246,,Deliberate_response,1.6000000000000152,Experience Sampling Questions,1,subject139,,Marker Started at 10,Memory Task
ESQ,340.78063439999823,,Knowledge_response,10.0,Experience Sampling Questions,1,subject139,,Marker Started at 6,Memory Task
ESQ,345.21639600000344,,Absorption_response,8.200000000000003,Experience Sampling Questions,1,subject139,,Marker Started at 9,Memory Task
ESQ,349.06958250000025,,Past_response,9.699999999999987,Experience Sampling Questions,1,subject139,,Marker Started at 6,Memory Task
ESQ,355.1750866000075,,Other_response,7.400000000000009,Experience Sampling Questions,1,subject139,,Marker Started at 10,Memory Task
ESQ,358.8773557000095,,Intrusive_response,5.699999999999999,Experience Sampling Questions,1,subject139,,Marker Started at 3,Memory Task
ESQ,364.39842489999137,,Future_response,2.100000000000001,Experience Sampling Questions,1,subject139,,Marker Started at 6,Memory Task
ESQ,367.76987009998993,,Words_response,1.4999999999999984,Experience Sampling Questions,1,subject139,,Marker Started at 4,Memory Task
ESQ,378.37548290000996,,Distracting_response,3.0000000000000053,Experience Sampling Questions,1,subject139,,Marker Started at 7,Memory Task
ESQ,384.8307849999983,,Images_response,9.199999999999992,Experience Sampling Questions,1,subject139,,Marker Started at 7,Memory Task
ESQ,390.6527481999947,,Emotion_response,5.599999999999999,Experience Sampling Questions,1,subject139,,Marker Started at 4,Memory Task
ESQ,395.1060286000138,,Detailed_response,5.799999999999999,Experience Sampling Questions,1,subject139,,Marker Started at 3,Memory Task
ESQ,398.82515310001327,,Focus_response,9.100000000000003,Experience Sampling Questions,1,subject139,,Marker Started at 10,Memory Task
 
Runtime Mod,12
EXPERIMENT DATA:,Memory Task
Start Time,398.8395631000167
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,444.39903220001725
ESQ,453.0690539999923,,Intrusive_response,5.3000000000000025,Experience Sampling Questions,1,subject139,,Marker Started at 6,Memory Task
ESQ,458.7583644000115,,Problem_response,1.9000000000000115,Experience Sampling Questions,1,subject139,,Marker Started at 9,Memory Task
ESQ,463.2617836999998,,Absorption_response,8.699999999999989,Experience Sampling Questions,1,subject139,,Marker Started at 2,Memory Task
ESQ,467.3652163000079,,Knowledge_response,10.0,Experience Sampling Questions,1,subject139,,Marker Started at 2,Memory Task
ESQ,470.96650889999,,Images_response,10.0,Experience Sampling Questions,1,subject139,,Marker Started at 7,Memory Task
ESQ,474.1858349000104,,Distracting_response,8.69999999999999,Experience Sampling Questions,1,subject139,,Marker Started at 6,Memory Task
ESQ,477.25564529999974,,Deliberate_response,5.6000000000000085,Experience Sampling Questions,1,subject139,,Marker Started at 8,Memory Task
ESQ,481.77642229999765,,Other_response,6.800000000000008,Experience Sampling Questions,1,subject139,,Marker Started at 9,Memory Task
ESQ,486.7807766000042,,Future_response,1.0,Experience Sampling Questions,1,subject139,,Marker Started at 6,Memory Task
ESQ,490.81577970000217,,Detailed_response,8.499999999999991,Experience Sampling Questions,1,subject139,,Marker Started at 6,Memory Task
ESQ,494.5702680000104,,Words_response,1.600000000000008,Experience Sampling Questions,1,subject139,,Marker Started at 8,Memory Task
ESQ,499.4060934000008,,Sounds_response,6.499999999999996,Experience Sampling Questions,1,subject139,,Marker Started at 4,Memory Task
ESQ,504.74586100000306,,Focus_response,5.700000000000001,Experience Sampling Questions,1,subject139,,Marker Started at 6,Memory Task
ESQ,511.4822770000028,,Emotion_response,7.399999999999995,Experience Sampling Questions,1,subject139,,Marker Started at 6,Memory Task
ESQ,516.4876033999899,,Self_response,9.300000000000002,Experience Sampling Questions,1,subject139,,Marker Started at 6,Memory Task
ESQ,521.0082748999994,,Past_response,10.0,Experience Sampling Questions,1,subject139,,Marker Started at 2,Memory Task
 
Runtime Mod,9
EXPERIMENT DATA:,Reading Task
Start Time,521.0366607000178
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,616.5196374999941
ESQ,627.724157699995,,Absorption_response,3.5999999999999988,Experience Sampling Questions,1,subject139,,Marker Started at 5,Reading Task
ESQ,632.1450878000178,,Deliberate_response,7.400000000000009,Experience Sampling Questions,1,subject139,,Marker Started at 10,Reading Task
ESQ,636.6501758999948,,Sounds_response,5.300000000000017,Experience Sampling Questions,1,subject139,,Marker Started at 10,Reading Task
