METADATA:
Experiment Seed,Subject
7848216,sub171
Time after setup,7.2710615999531
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,One-Back Task
Start Time,19.046746099949814
0-Back Start,19.046785300015472,,,,One-Back Task,1,sub171,,,
NoGoStimulus Start,104.9826383999316,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,105.99984169995878,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,107.80695230001584,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,109.05152949993499,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,111.47310750000179,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,112.10403779998887,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,113.90768059995025,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,115.15661459998228,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,117.15587909996975,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,118.20873740001116,True,,,One-Back Task,1,sub171,None,OneBack,
OneBackStimulus Start,119.28049539995845,,,,One-Back Task,1,sub171,,OneBack,
OneBackStimulus End,120.91116539994255,True,,,One-Back Task,1,sub171,right,OneBack,
NoGoStimulus Start,126.61345669999719,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,127.31593719997909,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,129.27023719996214,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,130.36862439999823,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,132.74656879995018,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,133.42268590000458,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,135.0954064000398,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,136.47320769994985,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,138.40769929997623,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,139.52566809998825,True,,,One-Back Task,1,sub171,None,OneBack,
OneBackStimulus Start,141.39642789994832,,,,One-Back Task,1,sub171,,OneBack,
OneBackStimulus End,142.79478360002395,True,,,One-Back Task,1,sub171,right,OneBack,
NoGoStimulus Start,147.3544235000154,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,148.63237210002262,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,150.6077198999701,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,151.68546219996642,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,154.15857630001847,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,154.7373544999864,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,157.11777549993712,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,157.79210289998446,True,,,One-Back Task,1,sub171,None,OneBack,
OneBackStimulus Start,159.01613969996106,,,,One-Back Task,1,sub171,,OneBack,
OneBackStimulus End,160.15849219996016,True,,,One-Back Task,1,sub171,right,OneBack,
NoGoStimulus Start,166.30811209999956,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,166.89909219997935,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,168.94459019997157,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,169.9513240000233,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,171.83653189998586,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,173.00289659993723,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,174.61034399992786,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,176.05449310003314,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,178.39213419996668,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,179.10694369999692,True,,,One-Back Task,1,sub171,None,OneBack,
OneBackStimulus Start,180.55006359994877,,,,One-Back Task,1,sub171,,OneBack,
OneBackStimulus End,181.39204820001032,True,,,One-Back Task,1,sub171,left,OneBack,
NoGoStimulus Start,187.61305709998123,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,188.19755219994113,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,189.9655899000354,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,191.24998179997783,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,193.69689110002946,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,194.303912900039,True,,,One-Back Task,1,sub171,None,OneBack,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,194.32934209995437
ESQ,201.05899769999087,,Absorption_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,207.19643190002535,,Absorption_response,1.0,Experience Sampling Questions,1,sub171,,Marker Started at 8,One-Back Task
ESQ,207.19846129999496,,Intrusive_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,208.2458041999489,,Intrusive_response,9.0,Experience Sampling Questions,1,sub171,,Marker Started at 9,One-Back Task
ESQ,208.24771329993382,,Future_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,213.90033079998102,,Future_response,6.800000000000004,Experience Sampling Questions,1,sub171,,Marker Started at 8,One-Back Task
ESQ,213.9022633000277,,Distracting_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,217.57034979993477,,Distracting_response,2.0,Experience Sampling Questions,1,sub171,,Marker Started at 2,One-Back Task
ESQ,217.5713554000249,,Deliberate_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,221.89091820002068,,Deliberate_response,1.3999999999999995,Experience Sampling Questions,1,sub171,,Marker Started at 3,One-Back Task
ESQ,221.89138879999518,,Focus_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,226.0447122999467,,Focus_response,7.9999999999999964,Experience Sampling Questions,1,sub171,,Marker Started at 7,One-Back Task
ESQ,226.04665729997214,,Self_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,230.56291410000995,,Self_response,7.0000000000000036,Experience Sampling Questions,1,sub171,,Marker Started at 8,One-Back Task
ESQ,230.5648235999979,,Words_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,234.81898640003055,,Words_response,9.0,Experience Sampling Questions,1,sub171,,Marker Started at 9,One-Back Task
ESQ,234.82089919992723,,Images_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,240.82292659999803,,Images_response,2.9999999999999982,Experience Sampling Questions,1,sub171,,Marker Started at 5,One-Back Task
ESQ,240.82482800004072,,Past_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,246.92783049994614,,Past_response,7.299999999999994,Experience Sampling Questions,1,sub171,,Marker Started at 3,One-Back Task
ESQ,246.92980369995348,,Detailed_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,250.16211329994258,,Detailed_response,3.0000000000000018,Experience Sampling Questions,1,sub171,,Marker Started at 6,One-Back Task
ESQ,250.16259259998333,,Knowledge_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,256.0505379999522,,Knowledge_response,2.3999999999999986,Experience Sampling Questions,1,sub171,,Marker Started at 4,One-Back Task
ESQ,256.052409099997,,Problem_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,261.08911059994716,,Problem_response,4.0,Experience Sampling Questions,1,sub171,,Marker Started at 4,One-Back Task
ESQ,261.09099699999206,,Other_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,265.5405944000231,,Other_response,1.0,Experience Sampling Questions,1,sub171,,Marker Started at 10,One-Back Task
ESQ,265.543623900041,,Emotion_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,270.9952615000075,,Emotion_response,7.100000000000007,Experience Sampling Questions,1,sub171,,Marker Started at 9,One-Back Task
ESQ,270.99720999994315,,Sounds_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,275.04845360002946,,Sounds_response,2.799999999999998,Experience Sampling Questions,1,sub171,,Marker Started at 5,One-Back Task
EXPERIMENT DATA:,One-Back Task
Start Time,275.06846430001315
0-Back Start,275.0685054999776,,,,One-Back Task,1,sub171,,,
NoGoStimulus Start,287.25967910001054,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,288.27676669997163,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,290.0839411999332,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,291.3290168000385,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,293.7508669999661,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,294.3815060999477,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,296.1840652000392,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,297.4338315000059,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,299.4326742000412,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,300.4859357000096,True,,,One-Back Task,1,sub171,None,OneBack,
OneBackStimulus Start,301.5580225000158,,,,One-Back Task,1,sub171,,OneBack,
OneBackStimulus End,302.3874886999838,True,,,One-Back Task,1,sub171,right,OneBack,
NoGoStimulus Start,308.8907944000093,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,309.5934915000107,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,311.5479879999766,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,312.6454585000174,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,315.0239936999278,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,315.70011430000886,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,317.3726546999533,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,318.7504745000042,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,320.68525340000633,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,321.8026862000115,True,,,One-Back Task,1,sub171,None,OneBack,
OneBackStimulus Start,323.6737079999875,,,,One-Back Task,1,sub171,,OneBack,
OneBackStimulus End,324.38850130001083,True,,,One-Back Task,1,sub171,right,OneBack,
NoGoStimulus Start,329.63225639995653,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,330.91039899992757,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,332.885434399941,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,333.9629595000297,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,336.4372289000312,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,337.01528199994937,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,339.4021768999519,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,340.08422019996215,True,,,One-Back Task,1,sub171,None,OneBack,
OneBackStimulus Start,341.30864639999345,,,,One-Back Task,1,sub171,,OneBack,
OneBackStimulus End,342.0357958000386,True,,,One-Back Task,1,sub171,right,OneBack,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,346.1397141999332
ESQ,349.32427620003,,Problem_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,353.4787572999485,,Problem_response,7.200000000000006,Experience Sampling Questions,1,sub171,,Marker Started at 9,One-Back Task
ESQ,353.48070980003104,,Distracting_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,356.84646209992934,,Distracting_response,9.499999999999995,Experience Sampling Questions,1,sub171,,Marker Started at 8,One-Back Task
ESQ,356.8484016000293,,Images_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,359.2484886000166,,Images_response,9.0,Experience Sampling Questions,1,sub171,,Marker Started at 9,One-Back Task
ESQ,359.2504002000205,,Focus_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,364.2370060000103,,Focus_response,7.099999999999994,Experience Sampling Questions,1,sub171,,Marker Started at 3,One-Back Task
ESQ,364.2389511000365,,Other_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,367.3714155999478,,Other_response,1.0,Experience Sampling Questions,1,sub171,,Marker Started at 3,One-Back Task
ESQ,367.37330650002696,,Intrusive_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,372.40969839994796,,Intrusive_response,6.599999999999995,Experience Sampling Questions,1,sub171,,Marker Started at 4,One-Back Task
ESQ,372.41160370002035,,Detailed_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,379.09740949992556,,Detailed_response,3.600000000000013,Experience Sampling Questions,1,sub171,,Marker Started at 9,One-Back Task
ESQ,379.0993278999813,,Deliberate_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,382.400103699998,,Deliberate_response,1.0,Experience Sampling Questions,1,sub171,,Marker Started at 6,One-Back Task
ESQ,382.40205000003334,,Knowledge_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,386.6216021999717,,Knowledge_response,9.399999999999986,Experience Sampling Questions,1,sub171,,Marker Started at 3,One-Back Task
ESQ,386.62352020002436,,Sounds_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,391.1250476000132,,Sounds_response,4.400000000000007,Experience Sampling Questions,1,sub171,,Marker Started at 7,One-Back Task
ESQ,391.12700209999457,,Emotion_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,395.06117719993927,,Emotion_response,7.0,Experience Sampling Questions,1,sub171,,Marker Started at 7,One-Back Task
ESQ,395.0630848000292,,Future_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,399.8138279999839,,Future_response,8.699999999999994,Experience Sampling Questions,1,sub171,,Marker Started at 7,One-Back Task
ESQ,399.8157484999392,,Self_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,405.1861964999698,,Self_response,7.999999999999989,Experience Sampling Questions,1,sub171,,Marker Started at 5,One-Back Task
ESQ,405.18811590003315,,Absorption_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,408.07032790000085,,Absorption_response,2.0,Experience Sampling Questions,1,sub171,,Marker Started at 2,One-Back Task
ESQ,408.0712110999739,,Past_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,416.3930996999843,,Past_response,7.799999999999997,Experience Sampling Questions,1,sub171,,Marker Started at 7,One-Back Task
ESQ,416.3939607000211,,Words_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,419.24648380000144,,Words_response,9.0,Experience Sampling Questions,1,sub171,,Marker Started at 9,One-Back Task
EXPERIMENT DATA:,One-Back Task
Start Time,419.25693090003915
0-Back Start,419.25696659996174,,,,One-Back Task,1,sub171,,,
NoGoStimulus Start,423.4834157000296,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,424.50102440000046,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,426.30888209992554,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,427.55367829999886,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,429.9745923000155,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,430.6057820999995,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,432.4087096999865,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,433.6581627000123,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,435.657306100009,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,436.71049079997465,True,,,One-Back Task,1,sub171,None,OneBack,
OneBackStimulus Start,437.78255899995565,,,,One-Back Task,1,sub171,,OneBack,
OneBackStimulus End,438.51204539998434,True,,,One-Back Task,1,sub171,right,OneBack,
NoGoStimulus Start,445.11548339994624,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,445.81716680002864,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,447.7711938000284,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,448.8702541999519,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,451.2483767999802,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,451.9240159000037,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,453.59795209998265,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,454.9751006999286,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,456.90963140001986,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,458.02708179992624,True,,,One-Back Task,1,sub171,None,OneBack,
OneBackStimulus Start,459.89836210000794,,,,One-Back Task,1,sub171,,OneBack,
OneBackStimulus End,460.6121658999473,True,,,One-Back Task,1,sub171,right,OneBack,
NoGoStimulus Start,465.85646059992723,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,467.13447209994774,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,469.1095012000296,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,470.1873697999399,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,472.6624034999404,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,473.2394012999721,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,475.61875989998225,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,476.29352900001686,True,,,One-Back Task,1,sub171,None,OneBack,
OneBackStimulus Start,477.5180413000053,,,,One-Back Task,1,sub171,,OneBack,
OneBackStimulus End,478.07643799996004,True,,,One-Back Task,1,sub171,right,OneBack,
NoGoStimulus Start,484.80982670001686,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,485.4005340000149,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,487.4476963999914,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,488.46804720000364,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,490.3539487000089,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,491.5207341000205,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,493.1288000999484,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,494.57306339999195,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,496.9105205000378,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,497.62531269993633,True,,,One-Back Task,1,sub171,None,OneBack,
OneBackStimulus Start,499.0680473999819,,,,One-Back Task,1,sub171,,OneBack,
OneBackStimulus End,499.84381739993114,True,,,One-Back Task,1,sub171,left,OneBack,
NoGoStimulus Start,506.13098599994555,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,506.7165216000285,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,508.4852437999798,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,509.7672804000322,True,,,One-Back Task,1,sub171,None,OneBack,
NoGoStimulus Start,512.2157377999974,,,,One-Back Task,1,sub171,,OneBack,
NoGoStimulus End,512.822263399954,True,,,One-Back Task,1,sub171,None,OneBack,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,512.8421703999629
ESQ,515.0190096999286,,Deliberate_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,518.2240019999444,,Deliberate_response,2.0000000000000044,Experience Sampling Questions,1,sub171,,Marker Started at 7,One-Back Task
ESQ,518.2259836000158,,Images_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,521.5266938999994,,Images_response,8.199999999999989,Experience Sampling Questions,1,sub171,,Marker Started at 5,One-Back Task
ESQ,521.5286066000117,,Absorption_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,526.4152939999476,,Absorption_response,5.9999999999999964,Experience Sampling Questions,1,sub171,,Marker Started at 5,One-Back Task
ESQ,526.4159607000183,,Detailed_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,529.9325664000353,,Detailed_response,7.799999999999997,Experience Sampling Questions,1,sub171,,Marker Started at 7,One-Back Task
ESQ,529.9344835999655,,Future_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,532.5019664999563,,Future_response,9.0,Experience Sampling Questions,1,sub171,,Marker Started at 9,One-Back Task
ESQ,532.5038671999937,,Self_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,535.2222984000109,,Self_response,7.0,Experience Sampling Questions,1,sub171,,Marker Started at 7,One-Back Task
ESQ,535.2241984999273,,Intrusive_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,539.9926442999858,,Intrusive_response,8.199999999999992,Experience Sampling Questions,1,sub171,,Marker Started at 2,One-Back Task
ESQ,539.994560000021,,Distracting_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,543.1438079000218,,Distracting_response,7.599999999999993,Experience Sampling Questions,1,sub171,,Marker Started at 2,One-Back Task
ESQ,543.145570899942,,Knowledge_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,548.1643420000328,,Knowledge_response,6.799999999999994,Experience Sampling Questions,1,sub171,,Marker Started at 5,One-Back Task
ESQ,548.1662681000307,,Past_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,551.4847904000198,,Past_response,2.0,Experience Sampling Questions,1,sub171,,Marker Started at 2,One-Back Task
ESQ,551.4866843000054,,Focus_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,555.6050057000248,,Focus_response,4.60000000000001,Experience Sampling Questions,1,sub171,,Marker Started at 8,One-Back Task
ESQ,555.6070107999258,,Sounds_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
ESQ,559.4232492999872,,Sounds_response,8.899999999999988,Experience Sampling Questions,1,sub171,,Marker Started at 3,One-Back Task
ESQ,559.4251862999517,,Other_start,,Experience Sampling Questions,1,sub171,,,One-Back Task
