METADATA:
Experiment Seed,Subject
31935,subject141
Time after setup,13.559876499988604
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Two-Back Task
Start Time,29.39775439997902
2-back Task Start,66.23618279997027,,,,Two-Back Task,1,subject141,,scenes,
fixation cross,66.2596910999855,,,,Two-Back Task,1,subject141,,scenes,
2-back Trial Start,68.33402609999757,,,,Two-Back Task,1,subject141,,scenes,
Choice presented,68.33405269996729,,,,Two-Back Task,1,subject141,,scenes,
Choice made,69.7221105999779,,,,Two-Back Task,1,subject141,,scenes,
2-back Trial End,69.72214420000091,True,,,Two-Back Task,1,subject141,,scenes,
2-back Trial Start,71.7632936000009,,,,Two-Back Task,1,subject141,,scenes,
Choice presented,71.76331909996225,,,,Two-Back Task,1,subject141,,scenes,
Choice made,72.75731750001432,,,,Two-Back Task,1,subject141,,scenes,
2-back Trial End,72.7573490999639,True,,,Two-Back Task,1,subject141,,scenes,
2-back Trial Start,74.79994469997473,,,,Two-Back Task,1,subject141,,scenes,
Choice presented,74.79997019999428,,,,Two-Back Task,1,subject141,,scenes,
Choice made,75.55955870001344,,,,Two-Back Task,1,subject141,,scenes,
2-back Trial End,75.55959079996683,True,,,Two-Back Task,1,subject141,,scenes,
2-back Trial Start,77.59159640001599,,,,Two-Back Task,1,subject141,,scenes,
Choice presented,77.59162209997885,,,,Two-Back Task,1,subject141,,scenes,
Choice made,78.26171649998287,,,,Two-Back Task,1,subject141,,scenes,
2-back Trial End,78.26175609999336,True,,,Two-Back Task,1,subject141,,scenes,
2-back Trial Start,80.30239490000531,,,,Two-Back Task,1,subject141,,scenes,
Choice presented,80.30242159997579,,,,Two-Back Task,1,subject141,,scenes,
Choice made,81.26389770000242,,,,Two-Back Task,1,subject141,,scenes,
2-back Trial End,81.2639288000064,True,,,Two-Back Task,1,subject141,,scenes,
2-back Trial Start,83.30533339997055,,,,Two-Back Task,1,subject141,,scenes,
Choice presented,83.30535839998629,,,,Two-Back Task,1,subject141,,scenes,
Choice made,84.0163295000093,,,,Two-Back Task,1,subject141,,scenes,
2-back Trial End,84.01638469996396,True,,,Two-Back Task,1,subject141,,scenes,
2-back Trial Start,86.06165719998535,,,,Two-Back Task,1,subject141,,scenes,
Choice presented,86.06168370001251,,,,Two-Back Task,1,subject141,,scenes,
Choice made,86.85211889998754,,,,Two-Back Task,1,subject141,,scenes,
2-back Trial End,86.85216030001175,True,,,Two-Back Task,1,subject141,,scenes,
2-back Trial Start,88.89344129996607,,,,Two-Back Task,1,subject141,,scenes,
Choice presented,88.89346829999704,,,,Two-Back Task,1,subject141,,scenes,
Choice made,89.57103039999492,,,,Two-Back Task,1,subject141,,scenes,
2-back Trial End,89.57107090001227,True,,,Two-Back Task,1,subject141,,scenes,
2-back Trial Start,91.61047059996054,,,,Two-Back Task,1,subject141,,scenes,
Choice presented,91.61049609998008,,,,Two-Back Task,1,subject141,,scenes,
Choice made,92.43964220001362,,,,Two-Back Task,1,subject141,,scenes,
2-back Trial End,92.43967479997082,True,,,Two-Back Task,1,subject141,,scenes,
2-back Trial Start,94.48610549996374,,,,Two-Back Task,1,subject141,,scenes,
Choice presented,94.48613059998024,,,,Two-Back Task,1,subject141,,scenes,
Choice made,95.1755140000023,,,,Two-Back Task,1,subject141,,scenes,
2-back Trial End,95.17555419995915,True,,,Two-Back Task,1,subject141,,scenes,
2-back Trial Start,97.21548399998574,,,,Two-Back Task,1,subject141,,scenes,
Choice presented,97.2155122999684,,,,Two-Back Task,1,subject141,,scenes,
Choice made,97.91092779999599,,,,Two-Back Task,1,subject141,,scenes,
2-back Trial End,97.91096919996198,True,,,Two-Back Task,1,subject141,,scenes,
2-back Trial Start,99.95905110001331,,,,Two-Back Task,1,subject141,,scenes,
Choice presented,99.95907719997922,,,,Two-Back Task,1,subject141,,scenes,
Choice made,100.86326289997669,,,,Two-Back Task,1,subject141,,scenes,
2-back Trial End,100.8633039999986,True,,,Two-Back Task,1,subject141,,scenes,
2-back Trial Start,102.90814869996393,,,,Two-Back Task,1,subject141,,scenes,
Choice presented,102.90817499998957,,,,Two-Back Task,1,subject141,,scenes,
Choice made,103.731961100013,,,,Two-Back Task,1,subject141,,scenes,
