METADATA:
Experiment Seed,Subject
8462948,subject053
Time after setup,14.886864200001583
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Memory Task
Start Time,40.80949959997088
Memory Task Starting,41.541824399959296,,,,Memory Task,1,subject053,,,
Memory Prompt Shown,57.923485399922356,,,,Memory Task,1,subject053,,,
Text Input Submitted,70.03747529990505,,,,Memory Task,1,subject053,,,
Ready Check Started,74.05256599991117,,,,Memory Task,1,subject053,,,
Ready Check Ended,77.07494799990673,,,,Memory Task,1,subject053,,,
Blank Memory Recall Period Started,97.08943159994669,,,,Memory Task,1,subject053,,,
Blank Memory Recall Period Ended,98.10701839998364,,,,Memory Task,1,subject053,,,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,99.12618859997019
ESQ,104.23960450000595,,Intrusive_start,,Experience Sampling Questions,1,subject053,,,Memory Task
ESQ,112.78355539997574,,Intrusive_response,1.0,Experience Sampling Questions,1,subject053,,Marker Started at 5,Memory Task
ESQ,112.7856948999688,,Words_start,,Experience Sampling Questions,1,subject053,,,Memory Task
ESQ,119.15442839998286,,Words_response,3.200000000000016,Experience Sampling Questions,1,subject053,,Marker Started at 10,Memory Task
ESQ,119.1548649999313,,Deliberate_start,,Experience Sampling Questions,1,subject053,,,Memory Task
ESQ,123.64308969990816,,Deliberate_response,10.0,Experience Sampling Questions,1,subject053,,Marker Started at 7,Memory Task
ESQ,123.64468509994913,,Other_start,,Experience Sampling Questions,1,subject053,,,Memory Task
ESQ,127.91161149996333,,Other_response,10.0,Experience Sampling Questions,1,subject053,,Marker Started at 2,Memory Task
ESQ,127.9133263999829,,Detailed_start,,Experience Sampling Questions,1,subject053,,,Memory Task
ESQ,132.98370270000305,,Detailed_response,7.799999999999997,Experience Sampling Questions,1,subject053,,Marker Started at 7,Memory Task
ESQ,132.98530830000527,,Sounds_start,,Experience Sampling Questions,1,subject053,,,Memory Task
ESQ,137.46898519992828,,Sounds_response,3.4000000000000057,Experience Sampling Questions,1,subject053,,Marker Started at 7,Memory Task
ESQ,137.4704277999699,,Distracting_start,,Experience Sampling Questions,1,subject053,,,Memory Task
ESQ,142.790703299921,,Distracting_response,2.300000000000001,Experience Sampling Questions,1,subject053,,Marker Started at 6,Memory Task
ESQ,142.79229179990944,,Focus_start,,Experience Sampling Questions,1,subject053,,,Memory Task
ESQ,149.51206369989086,,Focus_response,1.5999999999999992,Experience Sampling Questions,1,subject053,,Marker Started at 3,Memory Task
ESQ,149.51367069990374,,Problem_start,,Experience Sampling Questions,1,subject053,,,Memory Task
ESQ,155.48476629995275,,Problem_response,1.3000000000000154,Experience Sampling Questions,1,subject053,,Marker Started at 10,Memory Task
ESQ,155.48561469989363,,Absorption_start,,Experience Sampling Questions,1,subject053,,,Memory Task
