METADATA:
Experiment Seed,Subject
3114431,sub157
Time after setup,7.4253853999543935
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
 
Runtime Mod,-14
EXPERIMENT DATA:,Memory Task
Start Time,33.829741499968804
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,94.22523859993089
ESQ,113.72073689999525,,Words_response,8.599999999999989,Experience Sampling Questions,1,sub157,,Marker Started at 3,Memory Task
ESQ,122.1593264999101,,Focus_response,4.200000000000001,Experience Sampling Questions,1,sub157,,Marker Started at 3,Memory Task
ESQ,128.31563149997965,,Problem_response,1.0,Experience Sampling Questions,1,sub157,,Marker Started at 8,Memory Task
ESQ,133.6856298999628,,Detailed_response,10.0,Experience Sampling Questions,1,sub157,,Marker Started at 2,Memory Task
ESQ,138.38863699999638,,Other_response,10.0,Experience Sampling Questions,1,sub157,,Marker Started at 4,Memory Task
ESQ,143.56061970000155,,Images_response,8.700000000000001,Experience Sampling Questions,1,sub157,,Marker Started at 9,Memory Task
ESQ,148.04805409989785,,Absorption_response,3.8000000000000007,Experience Sampling Questions,1,sub157,,Marker Started at 3,Memory Task
ESQ,154.06939989991952,,Deliberate_response,8.799999999999994,Experience Sampling Questions,1,sub157,,Marker Started at 7,Memory Task
ESQ,158.58828939998057,,Future_response,1.0,Experience Sampling Questions,1,sub157,,Marker Started at 7,Memory Task
ESQ,166.81355319998693,,Emotion_response,10.0,Experience Sampling Questions,1,sub157,,Marker Started at 3,Memory Task
ESQ,173.55014979990665,,Knowledge_response,10.0,Experience Sampling Questions,1,sub157,,Marker Started at 3,Memory Task
ESQ,177.7716907999711,,Intrusive_response,1.0,Experience Sampling Questions,1,sub157,,Marker Started at 8,Memory Task
ESQ,183.67489879997447,,Self_response,7.299999999999993,Experience Sampling Questions,1,sub157,,Marker Started at 4,Memory Task
ESQ,186.77888369990978,,Sounds_response,1.0,Experience Sampling Questions,1,sub157,,Marker Started at 3,Memory Task
ESQ,191.29875969991554,,Distracting_response,3.100000000000002,Experience Sampling Questions,1,sub157,,Marker Started at 6,Memory Task
ESQ,197.17030869994778,,Past_response,10.0,Experience Sampling Questions,1,sub157,,Marker Started at 8,Memory Task
 
Runtime Mod,5
EXPERIMENT DATA:,Memory Task
Start Time,197.19187199999578
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,251.38210429996252
ESQ,262.80457839998417,,Deliberate_response,3.300000000000002,Experience Sampling Questions,1,sub157,,Marker Started at 6,Memory Task
ESQ,267.40776319999713,,Words_response,9.199999999999989,Experience Sampling Questions,1,sub157,,Marker Started at 2,Memory Task
ESQ,271.17747859994415,,Sounds_response,1.0,Experience Sampling Questions,1,sub157,,Marker Started at 4,Memory Task
ESQ,274.9987464000005,,Problem_response,1.0,Experience Sampling Questions,1,sub157,,Marker Started at 8,Memory Task
ESQ,278.2334478999255,,Future_response,1.0,Experience Sampling Questions,1,sub157,,Marker Started at 5,Memory Task
ESQ,281.8710830999771,,Images_response,10.0,Experience Sampling Questions,1,sub157,,Marker Started at 3,Memory Task
ESQ,285.05490339989774,,Detailed_response,10.0,Experience Sampling Questions,1,sub157,,Marker Started at 4,Memory Task
ESQ,289.94271729991306,,Knowledge_response,10.0,Experience Sampling Questions,1,sub157,,Marker Started at 9,Memory Task
ESQ,294.7130711999489,,Absorption_response,7.999999999999993,Experience Sampling Questions,1,sub157,,Marker Started at 6,Memory Task
ESQ,301.06893599999603,,Focus_response,5.000000000000011,Experience Sampling Questions,1,sub157,,Marker Started at 8,Memory Task
ESQ,304.4043056999799,,Self_response,8.000000000000004,Experience Sampling Questions,1,sub157,,Marker Started at 9,Memory Task
ESQ,308.5409071999602,,Past_response,10.0,Experience Sampling Questions,1,sub157,,Marker Started at 2,Memory Task
ESQ,311.16103009996004,,Emotion_response,10.0,Experience Sampling Questions,1,sub157,,Marker Started at 8,Memory Task
ESQ,313.895054899971,,Other_response,10.0,Experience Sampling Questions,1,sub157,,Marker Started at 8,Memory Task
ESQ,317.0995197999291,,Intrusive_response,1.0,Experience Sampling Questions,1,sub157,,Marker Started at 2,Memory Task
ESQ,323.8707412999356,,Distracting_response,1.0,Experience Sampling Questions,1,sub157,,Marker Started at 9,Memory Task
 
Runtime Mod,-15
EXPERIMENT DATA:,Memory Task
Start Time,323.8901219998952
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,368.15823139995337
