METADATA:
Experiment Seed,Subject
387825,subject165
Time after setup,10.744941400000243
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Reading Task
Start Time,66.57057460000215
Reading start,66.57672850000381,,,,Reading Task,1,subject165,,,
Reading trial start,78.98580780000339,,,,Reading Task,1,subject165,,"['String', 'could', 'be a', 'component', 'in other', 'tools,', 'and in', 'devices', 'as', 'diverse', 'as', 'weapons,', 'musical', 'instruments,', 'and toys.']",
Reading trial ended,93.53838170000381,,,,Reading Task,1,subject165,,,
Reading trial start,93.5524138000037,,,,Reading Task,1,subject165,,"['Dollar', 'is the', 'currency', 'name for', 'more', 'than', 'twenty', 'countries,', 'while', 'the U.S.', 'dollar is', ""the world's"", 'primary', 'reserve', 'currency.']",
Reading trial ended,108.66756310000346,,,,Reading Task,1,subject165,,,
Reading trial start,108.68675500000245,,,,Reading Task,1,subject165,,"['Cotton', 'farmers in', 'developing', 'countries', 'accept', 'a low', 'price', 'for their', 'produce,', 'otherwise', 'it is', 'difficult to', 'compete with', 'developed', 'countries.']",
Reading trial ended,123.2449723000027,,,,Reading Task,1,subject165,,,
Reading trial start,123.26078219999908,,,,Reading Task,1,subject165,,"['The mining', 'of rocks', 'creates', 'a negative', 'impact', 'on the', 'environment', 'both', 'during', 'the mining', 'operations', 'and after', 'the mine', 'has', 'closed.']",
Reading trial ended,137.80771140000434,,,,Reading Task,1,subject165,,,
Reading trial start,137.8226477999997,,,,Reading Task,1,subject165,,"['In antiquity,', 'Indian', 'flags', 'were often', 'triangular', 'shaped', 'and', 'decorated', 'with', 'attachments', 'such as', ""yak's tail"", 'and', 'the state', 'umbrella.']",
Reading trial ended,152.37000049999915,,,,Reading Task,1,subject165,,,
Reading trial start,152.3830095000012,,,,Reading Task,1,subject165,,"['In many', 'countries,', 'driving', 'a truck', 'requires', 'a special', 'driving', 'license, the', 'requirements', 'and', 'limitations', 'vary', 'with', 'each', 'jurisdiction.']",
Reading trial ended,167.496942400001,,,,Reading Task,1,subject165,,,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,167.5019637000005
ESQ,177.0176575000005,,Self_start,,Experience Sampling Questions,1,subject165,,,Reading Task
ESQ,195.2366919000051,,Self_response,2.999999999999999,Experience Sampling Questions,1,subject165,,Marker Started at 4,Reading Task
ESQ,195.23830860000453,,Future_start,,Experience Sampling Questions,1,subject165,,,Reading Task
