METADATA:
Experiment Seed,Subject
3134548,086
Time after setup,442.09471149998717
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,GoNoGo Task
Start Time,737.4417915999948
gonogo START,737.4418278000085,,,,GoNoGo Task,1,086,,,
Go/NoGo Initialized,775.6927890999941,,,,GoNoGo Task,1,086,,,
Stimulus start,776.7499546000035,,,,GoNoGo Task,1,086,,Type: Go,
Stimulus end,778.0117609000008,False,,,GoNoGo Task,1,086,,Type: Go,
Stimulus start,779.0645248999936,,,,GoNoGo Task,1,086,,Type: Go,
Stimulus end,780.3306028999796,False,,,GoNoGo Task,1,086,,Type: Go,
Stimulus start,781.139778599987,,,,GoNoGo Task,1,086,,Type: Go,
Stimulus end,781.8984477999911,False,,,GoNoGo Task,1,086,,Type: Go,
Stimulus start,782.7080817999959,,,,GoNoGo Task,1,086,,Type: Go,
Stimulus end,783.9668102999858,False,,,GoNoGo Task,1,086,,Type: Go,
Stimulus start,785.0225245000038,,,,GoNoGo Task,1,086,,Type: Go,
Stimulus end,786.2853636000073,False,,,GoNoGo Task,1,086,,Type: Go,
Stimulus start,786.8447610999865,,,,GoNoGo Task,1,086,,Type: Go,
Stimulus end,787.6031039999798,noResponse,,,GoNoGo Task,1,086,,Type: Go,
Stimulus start,788.163014699996,,,,GoNoGo Task,1,086,,Type: Go,
Stimulus end,789.4205875000043,False,,,GoNoGo Task,1,086,,Type: Go,
Stimulus start,790.223533899989,,,,GoNoGo Task,1,086,,Type: Go,
Stimulus end,791.4897876000032,noResponse,,,GoNoGo Task,1,086,,Type: Go,
Stimulus start,792.3002150999964,,,,GoNoGo Task,1,086,,Type: NoGo,
Stimulus end,793.558128500008,True,,,GoNoGo Task,1,086,,Type: NoGo,
Stimulus start,794.3607630000042,,,,GoNoGo Task,1,086,,Type: Go,
Stimulus end,795.1258857999928,False,,,GoNoGo Task,1,086,,Type: Go,
Stimulus start,796.1786119999888,,,,GoNoGo Task,1,086,,Type: Go,
Stimulus end,797.4444499999809,False,,,GoNoGo Task,1,086,,Type: Go,
Stimulus start,798.5073305999977,,,,GoNoGo Task,1,086,,Type: Go,
Stimulus end,799.2638980000047,False,,,GoNoGo Task,1,086,,Type: Go,
Stimulus start,800.0674516999861,,,,GoNoGo Task,1,086,,Type: Go,
Stimulus end,800.8306463999907,False,,,GoNoGo Task,1,086,,Type: Go,
Stimulus start,801.6399152000085,,,,GoNoGo Task,1,086,,Type: Go,
Stimulus end,802.398468600004,False,,,GoNoGo Task,1,086,,Type: Go,
Stimulus start,803.2022095999855,,,,GoNoGo Task,1,086,,Type: Go,
Stimulus end,803.9658941999951,False,,,GoNoGo Task,1,086,,Type: Go,
Stimulus start,804.7763564999914,,,,GoNoGo Task,1,086,,Type: Go,
Stimulus end,805.784571199998,False,,,GoNoGo Task,1,086,,Type: Go,
Stimulus start,806.8390948000015,,,,GoNoGo Task,1,086,,Type: Go,
Stimulus end,808.1030522999936,False,,,GoNoGo Task,1,086,,Type: Go,
Stimulus start,808.6575652000029,,,,GoNoGo Task,1,086,,Type: Go,
Stimulus end,809.6711335,False,,,GoNoGo Task,1,086,,Type: Go,
Stimulus start,810.7229757999885,,,,GoNoGo Task,1,086,,Type: Go,
Stimulus end,811.7388358000026,False,,,GoNoGo Task,1,086,,Type: Go,
Stimulus start,812.8021360999846,,,,GoNoGo Task,1,086,,Type: NoGo,
Stimulus end,813.8090466999856,False,,,GoNoGo Task,1,086,,Type: NoGo,
Stimulus start,814.3621452999942,,,,GoNoGo Task,1,086,,Type: Go,
Stimulus end,815.6259886999906,False,,,GoNoGo Task,1,086,,Type: Go,
Stimulus start,816.6799296999816,,,,GoNoGo Task,1,086,,Type: Go,
Stimulus end,817.694299099996,False,,,GoNoGo Task,1,086,,Type: Go,
Stimulus start,818.7552081999893,,,,GoNoGo Task,1,086,,Type: NoGo,
Stimulus end,819.7627574999933,True,,,GoNoGo Task,1,086,,Type: NoGo,
Stimulus start,820.8226214000024,,,,GoNoGo Task,1,086,,Type: Go,
Stimulus end,822.0811762999801,False,,,GoNoGo Task,1,086,,Type: Go,
Stimulus start,823.1421732000017,,,,GoNoGo Task,1,086,,Type: Go,
Stimulus end,824.3997704999929,False,,,GoNoGo Task,1,086,,Type: Go,
Stimulus start,824.952329599997,,,,GoNoGo Task,1,086,,Type: Go,
Stimulus end,826.2178525000054,False,,,GoNoGo Task,1,086,,Type: Go,
Stimulus start,827.2799105999875,,,,GoNoGo Task,1,086,,Type: Go,
Stimulus end,828.2874650000012,False,,,GoNoGo Task,1,086,,Type: Go,
Stimulus start,829.3422972999979,,,,GoNoGo Task,1,086,,Type: Go,
Stimulus end,830.1039128999982,False,,,GoNoGo Task,1,086,,Type: Go,
Stimulus start,830.6610351999989,,,,GoNoGo Task,1,086,,Type: Go,
Stimulus end,831.6722404999891,False,,,GoNoGo Task,1,086,,Type: Go,
Stimulus start,832.7255271000031,,,,GoNoGo Task,1,086,,Type: Go,
Stimulus end,833.9908147999959,False,,,GoNoGo Task,1,086,,Type: Go,
Stimulus start,834.8054241999926,,,,GoNoGo Task,1,086,,Type: Go,
Stimulus end,836.0590938999958,False,,,GoNoGo Task,1,086,,Type: Go,
Stimulus start,837.1117260000028,,,,GoNoGo Task,1,086,,Type: Go,
Stimulus end,838.1275513999863,False,,,GoNoGo Task,1,086,,Type: Go,
Stimulus start,838.6799762999872,,,,GoNoGo Task,1,086,,Type: NoGo,
Stimulus end,839.6950475999911,True,,,GoNoGo Task,1,086,,Type: NoGo,
Go/NoGo Finished,839.7199982999882,,,,GoNoGo Task,1,086,,,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,839.733325499983
ESQ,848.699464699981,,Problem_start,,Experience Sampling Questions,1,086,,,GoNoGo Task
ESQ,873.9733465999889,,Problem_response,7.999999999999993,Experience Sampling Questions,1,086,,Marker Started at 6,GoNoGo Task
ESQ,873.9741883999959,,Future_start,,Experience Sampling Questions,1,086,,,GoNoGo Task
ESQ,900.0609423999849,,Future_response,7.000000000000011,Experience Sampling Questions,1,086,,Marker Started at 10,GoNoGo Task
ESQ,900.0625705999846,,Other_start,,Experience Sampling Questions,1,086,,,GoNoGo Task
ESQ,907.2656610999838,,Other_response,1.0,Experience Sampling Questions,1,086,,Marker Started at 10,GoNoGo Task
ESQ,907.2672533000004,,Distracting_start,,Experience Sampling Questions,1,086,,,GoNoGo Task
ESQ,917.1396802999952,,Distracting_response,3.0000000000000018,Experience Sampling Questions,1,086,,Marker Started at 6,GoNoGo Task
ESQ,917.140164899989,,Past_start,,Experience Sampling Questions,1,086,,,GoNoGo Task
ESQ,931.5535690999823,,Past_response,8.99999999999999,Experience Sampling Questions,1,086,,Marker Started at 2,GoNoGo Task
ESQ,931.5551631999842,,Words_start,,Experience Sampling Questions,1,086,,,GoNoGo Task
ESQ,937.0079507000046,,Words_response,10.0,Experience Sampling Questions,1,086,,Marker Started at 6,GoNoGo Task
ESQ,937.0095315999934,,Detailed_start,,Experience Sampling Questions,1,086,,,GoNoGo Task
ESQ,956.6553238999913,,Detailed_response,4.0,Experience Sampling Questions,1,086,,Marker Started at 4,GoNoGo Task
ESQ,956.6569346000033,,Emotion_start,,Experience Sampling Questions,1,086,,,GoNoGo Task
ESQ,966.048068300006,,Emotion_response,4.000000000000002,Experience Sampling Questions,1,086,,Marker Started at 2,GoNoGo Task
ESQ,966.0497162999818,,Focus_start,,Experience Sampling Questions,1,086,,,GoNoGo Task
ESQ,975.1552368999983,,Focus_response,8.499999999999991,Experience Sampling Questions,1,086,,Marker Started at 6,GoNoGo Task
ESQ,975.1569109999982,,Absorption_start,,Experience Sampling Questions,1,086,,,GoNoGo Task
ESQ,1005.5619991999993,,Absorption_response,3.000000000000001,Experience Sampling Questions,1,086,,Marker Started at 2,GoNoGo Task
ESQ,1005.5636014000047,,Sounds_start,,Experience Sampling Questions,1,086,,,GoNoGo Task
ESQ,1010.1337910000002,,Sounds_response,1.0,Experience Sampling Questions,1,086,,Marker Started at 5,GoNoGo Task
ESQ,1010.1354766000004,,Intrusive_start,,Experience Sampling Questions,1,086,,,GoNoGo Task
ESQ,1020.4420045999868,,Intrusive_response,1.0,Experience Sampling Questions,1,086,,Marker Started at 5,GoNoGo Task
ESQ,1020.4436258999922,,Images_start,,Experience Sampling Questions,1,086,,,GoNoGo Task
ESQ,1031.0841511999897,,Images_response,6.999999999999995,Experience Sampling Questions,1,086,,Marker Started at 3,GoNoGo Task
ESQ,1031.0857624000055,,Knowledge_start,,Experience Sampling Questions,1,086,,,GoNoGo Task
ESQ,1032.1837388999993,,Knowledge_response,6.0,Experience Sampling Questions,1,086,,Marker Started at 6,GoNoGo Task
ESQ,1032.1853676000028,,Self_start,,Experience Sampling Questions,1,086,,,GoNoGo Task
ESQ,1035.7709544999816,,Self_response,10.0,Experience Sampling Questions,1,086,,Marker Started at 10,GoNoGo Task
ESQ,1035.7725560999825,,Deliberate_start,,Experience Sampling Questions,1,086,,,GoNoGo Task
ESQ,1045.4108649999835,,Deliberate_response,3.0,Experience Sampling Questions,1,086,,Marker Started at 3,GoNoGo Task
EXPERIMENT DATA:,GoNoGo Task
Start Time,1045.4260774999857
gonogo START,1045.426108899992,,,,GoNoGo Task,1,086,,,
Go/NoGo Initialized,1073.4842155999795,,,,GoNoGo Task,1,086,,,
Stimulus start,1074.5372716999846,,,,GoNoGo Task,1,086,,Type: Go,
Stimulus end,1075.8033880000003,False,,,GoNoGo Task,1,086,,Type: Go,
Stimulus start,1076.8569253000023,,,,GoNoGo Task,1,086,,Type: NoGo,
Stimulus end,1078.121419300005,False,,,GoNoGo Task,1,086,,Type: NoGo,
Stimulus start,1078.9341106000065,,,,GoNoGo Task,1,086,,Type: Go,
Stimulus end,1079.6902029000048,False,,,GoNoGo Task,1,086,,Type: Go,
Stimulus start,1080.5007900999917,,,,GoNoGo Task,1,086,,Type: Go,
